FieldID,Species,VisitID,Transect,VisitDate,CoEOfConsvm,PlantedDate,SeedVendor,Quadrat,CoverValue
Gage11018,Schizachyrium scoparium,F1Fossler,1,10/23/18,4,NA,NA,Q1FC,NA
Gage11018,Symphyotrichum laeve,F1Fossler,1,10/23/18,5,NA,NA,Q1FC,NA
Gage11018,Rudbeckia hirta,F1Fossler,1,10/23/18,4,NA,NA,Q1FC,NA
Gage11018,Galium aparine,SP2Fossler,2,6/12/18,0,NA,NA,Q1FC,NA
Gage11018,Symphyotrichum laeve,SP1Fossler,1,6/12/18,5,NA,NA,Q1FC,NA
Gage11018,Zizia aurea,F2Fossler,2,10/23/18,6,NA,NA,Q1FC,NA
Gage11018,Sorghastrum nutans,SP1Fossler,1,6/12/18,5,NA,NA,Q1FC,NA
Gage11018,Heliopsis helianthoides,F2Fossler,2,10/23/18,4,NA,NA,Q1FC,NA
Gage11018,Triodanis perfoliata,SP2Fossler,2,6/12/18,2,NA,NA,Q1FC,NA
Gage11018,Chloris verticillata,F2Fossler,2,10/23/18,0,NA,NA,Q1FC,NA
Gage11018,Sporobolus compositus,SP2Fossler,2,6/12/18,3,NA,NA,Q1FC,NA
Gage11018,Solidago canadensis,F1Fossler,1,10/23/18,2,NA,NA,Q1FC,NA
Gage11018,Monarda fistulosa,SP1Fossler,1,6/12/18,4,NA,NA,Q1FC,NA
Gage11018,Schizachyrium scoparium,SP2Fossler,2,6/12/18,4,NA,NA,Q1FC,NA
Gage11018,Monarda fistulosa,F1Fossler,1,10/23/18,4,NA,NA,Q1FC,NA
Gage11018,Silphium perfoliatum,SP1Fossler,1,6/12/18,4,NA,NA,Q1FC,NA
Gage11018,Monarda fistulosa,F2Fossler,2,10/23/18,4,NA,NA,Q1FC,NA
Gage11018,Liatris pycnostachya,F2Fossler,2,10/23/18,7,NA,NA,Q1FC,NA
Gage11018,Verbena stricta,F2Fossler,2,10/23/18,2,NA,NA,Q1FC,NA
Gage11018,Symphyotrichum laeve,F2Fossler,2,10/23/18,5,NA,NA,Q1FC,NA
Gage11018,Rudbeckia hirta,SP2Fossler,2,6/12/18,4,NA,NA,Q1FC,NA
Gage11018,Pseudognaphalium obtusifolium,F2Fossler,2,10/23/18,3,NA,NA,Q1FC,NA
Gage11018,Schizachyrium scoparium,SP1Fossler,1,6/12/18,4,NA,NA,Q1FC,NA
Gage11054,Cirsium altissimum,SP1Riha,1,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Solidago missouriensis,F2Riha,2,10/23/18,5,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Cirsium altissimum,SP2Riha,2,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Juniperus virginiana,SP1Riha,1,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Andropogon gerardii,SP1Riha,1,6/12/18,5,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Monarda fistulosa,SP2Riha,2,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Solanum carolinense,F2Riha,2,10/23/18,2,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Monarda fistulosa,F1Riha,1,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Asclepias syriaca,SP2Riha,2,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Chamaecrista fasciculata,F1Riha,1,10/23/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Schizachyrium scoparium,F1Riha,1,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Bouteloua curtipendula,F2Riha,2,10/23/18,5,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Erigeron strigosus,F1Riha,1,10/23/18,2,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Symphyotrichum laeve,F1Riha,1,10/23/18,5,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Eupatorium altissimum,F2Riha,2,10/23/18,3,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Sporobolus compositus,SP1Riha,1,6/12/18,3,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Bouteloua curtipendula,F1Riha,1,10/23/18,5,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Ratibida columnifera,F2Riha,2,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Chamaecrista fasciculata,SP2Riha,2,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Panicum virgatum,F1Riha,1,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Cirsium altissimum,F2Riha,2,10/23/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Juniperus virginiana,SP2Riha,2,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Cirsium altissimum,F1Riha,1,10/23/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Lepidium densiflorum,SP2Riha,2,6/12/18,0,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Schizachyrium scoparium,F2Riha,2,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Eupatorium altissimum,F1Riha,1,10/23/18,3,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Monarda fistulosa,SP1Riha,1,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Conyza canadensis,SP2Riha,2,6/12/18,0,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Lepidium densiflorum,SP1Riha,1,6/12/18,0,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Schizachyrium scoparium,SP1Riha,1,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Ratibida columnifera,SP2Riha,2,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Coreopsis tinctoria,SP1Riha,1,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Chamaecrista fasciculata,SP1Riha,1,6/12/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Helianthus annuus,SP1Riha,1,6/12/18,0,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Ratibida columnifera,SP1Riha,1,6/12/18,4,1/24/15,Stock Seed,Q1FC,1
Gage11054,Dalea candida,SP2Riha,2,6/12/18,6,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Juniperus virginiana,F2Riha,2,10/23/18,1,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Silphium perfoliatum,F1Riha,1,10/23/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Conyza canadensis,SP1Riha,1,6/12/18,0,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Sporobolus compositus,SP2Riha,2,6/12/18,3,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Schizachyrium scoparium,SP2Riha,2,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Rudbeckia hirta,SP2Riha,2,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Rudbeckia hirta,SP1Riha,1,6/12/18,4,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Verbena stricta,F1Riha,1,10/23/18,2,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Verbena stricta,F2Riha,2,10/23/18,2,1/24/15,Stock Seed,Q1FC,NA
Gage11054,Zizia aurea,SP1Riha,1,6/12/18,6,1/24/15,Stock Seed,Q1FC,NA
Gage11060,Chamaecrista fasciculata,F1Seitz,1,10/23/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Bouteloua curtipendula,F2Seitz,2,10/23/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Asclepias sullivantii,SP1Seitz,1,6/12/18,7,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Lactuca ludoviciana,SP1Seitz,1,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Symphyotrichum ericoides,SP2Seitz,2,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Lepidium densiflorum,SP2Seitz,2,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Conyza canadensis,SP2Seitz,2,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Conyza canadensis,SP1Seitz,1,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Lepidium densiflorum,SP1Seitz,1,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Heliopsis helianthoides,F1Seitz,1,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Schizachyrium scoparium,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Rudbeckia hirta,F2Seitz,2,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Silphium perfoliatum,SP1Seitz,1,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Lactuca ludoviciana,SP2Seitz,2,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Monarda fistulosa,SP1Seitz,1,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Desmanthus illinoensis,SP2Seitz,2,6/12/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Schizachyrium scoparium,F1Seitz,1,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solanum rostratum,SP2Seitz,2,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Andropogon gerardii,SP2Seitz,2,6/12/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago canadensis,F2Seitz,2,10/23/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago canadensis,F1Seitz,1,10/23/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Silphium perfoliatum,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Andropogon gerardii,SP1Seitz,1,6/12/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Ambrosia artemisiifolia,SP1Seitz,1,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Sporobolus compositus,SP1Seitz,1,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Erigeron annuus,SP1Seitz,1,6/12/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Eragrostis spectabilis,F1Seitz,1,10/23/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Asclepias tuberosa,SP2Seitz,2,6/12/18,6,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Chamaecrista fasciculata,SP1Seitz,1,6/12/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Zizia aurea,F1Seitz,1,10/23/18,6,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Chamaecrista fasciculata,SP2Seitz,2,6/12/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Oxalis stricta,SP1Seitz,1,6/12/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Helianthus grosseserratus,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Schizachyrium scoparium,SP1Seitz,1,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Pseudognaphalium obtusifolium,F2Seitz,2,10/23/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago missouriensis,F2Seitz,2,10/23/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Ratibida columnifera,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Symphyotrichum novae-angliae,F2Seitz,2,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Silphium perfoliatum,F2Seitz,2,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Eupatorium altissimum,SP1Seitz,1,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Schizachyrium scoparium,F2Seitz,2,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Sporobolus compositus,SP2Seitz,2,6/12/18,3,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Zizia aurea,F2Seitz,2,10/23/18,6,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Erigeron strigosus,F1Seitz,1,10/23/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Bouteloua curtipendula,F1Seitz,1,10/23/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago missouriensis,F1Seitz,1,10/23/18,5,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Erigeron annuus,SP2Seitz,2,6/12/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Erigeron strigosus,F2Seitz,2,10/23/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago canadensis,SP1Seitz,1,6/12/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Symphyotrichum novae-angliae,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Rudbeckia hirta,SP1Seitz,1,6/12/18,4,2/24/15,Stock Seed,Q1FC,2
Gage11060,Chloris verticillata,F2Seitz,2,10/23/18,0,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Hordeum pusillum,SP2Seitz,2,6/12/18,1,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Rudbeckia hirta,SP2Seitz,2,6/12/18,4,2/24/15,Stock Seed,Q1FC,1
Gage11060,Ratibida columnifera,SP1Seitz,1,6/12/18,4,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Solidago canadensis,SP2Seitz,2,6/12/18,2,2/24/15,Stock Seed,Q1FC,NA
Gage11060,Rudbeckia hirta,F1Seitz,1,10/23/18,4,2/24/15,Stock Seed,Q1FC,NA
Harlan11007,Andropogon gerardii,SP2Lutjeharms4.6,2,5/31/18,5,NA,NA,Q1FC,NA
Harlan11007,Ratibida columnifera,SP2Lutjeharms4.6,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Descurainia pinnata,SP2Lutjeharms4.6,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11007,Bouteloua curtipendula,F1Lutjeharms4.6,1,9/27/18,5,NA,NA,Q1FC,NA
Harlan11007,Conyza canadensis,SP1Lutjeharms4.6,1,5/31/18,0,NA,NA,Q1FC,NA
Harlan11007,Conyza canadensis,SP2Lutjeharms4.6,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11007,Rudbeckia hirta,SP2Lutjeharms4.6,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Rudbeckia hirta,F1Lutjeharms4.6,1,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Monarda fistulosa,SP2Lutjeharms4.6,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Ratibida pinnata,SP1Lutjeharms4.6,1,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Lepidium densiflorum,SP2Lutjeharms4.6,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11007,Ratibida pinnata,F1Lutjeharms4.6,1,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Sorghastrum nutans,F1Lutjeharms4.6,1,9/27/18,5,NA,NA,Q1FC,NA
Harlan11007,Oxalis stricta,F2Lutjeharms4.6,2,9/27/18,0,NA,NA,Q1FC,NA
Harlan11007,Schizachyrium scoparium,SP2Lutjeharms4.6,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Rudbeckia hirta,F2Lutjeharms4.6,2,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Panicum dichotomiflorum,F2Lutjeharms4.6,2,9/27/18,0,NA,NA,Q1FC,NA
Harlan11007,Sorghastrum nutans,SP1Lutjeharms4.6,1,5/31/18,5,NA,NA,Q1FC,NA
Harlan11007,Pseudognaphalium obtusifolium,F1Lutjeharms4.6,1,9/27/18,3,NA,NA,Q1FC,NA
Harlan11007,Schizachyrium scoparium,SP1Lutjeharms4.6,1,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Schizachyrium scoparium,F1Lutjeharms4.6,1,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Ratibida pinnata,SP2Lutjeharms4.6,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Conyza canadensis,F2Lutjeharms4.6,2,9/27/18,0,NA,NA,Q1FC,NA
Harlan11007,Rudbeckia hirta,SP1Lutjeharms4.6,1,5/31/18,4,NA,NA,Q1FC,NA
Harlan11007,Schizachyrium scoparium,F2Lutjeharms4.6,2,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Monarda fistulosa,F2Lutjeharms4.6,2,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Sorghastrum nutans,F2Lutjeharms4.6,2,9/27/18,5,NA,NA,Q1FC,NA
Harlan11007,Oxalis stricta,SP1Lutjeharms4.6,1,5/31/18,0,NA,NA,Q1FC,NA
Harlan11007,Ratibida pinnata,F2Lutjeharms4.6,2,9/27/18,4,NA,NA,Q1FC,NA
Harlan11007,Oxalis stricta,SP2Lutjeharms4.6,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11008,Conyza canadensis,SP1Lutjeharms,1,5/31/18,0,NA,NA,Q1FC,NA
Harlan11008,Conyza canadensis,SP2Lutjeharms,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11008,Schizachyrium scoparium,SP2Lutjeharms,2,5/31/18,4,NA,NA,Q1FC,NA
Harlan11008,Chamaecrista fasciculata,SP1Lutjeharms,1,5/31/18,1,NA,NA,Q1FC,NA
Harlan11008,Schizachyrium scoparium,SP1Lutjeharms,1,5/31/18,4,NA,NA,Q1FC,NA
Harlan11008,Oenothera rhombipetala,SP1Lutjeharms,1,5/31/18,2,NA,NA,Q1FC,NA
Harlan11008,Ratibida columnifera,SP1Lutjeharms,1,5/31/18,4,NA,NA,Q1FC,NA
Harlan11008,Helianthus annuus,SP1Lutjeharms,1,5/31/18,0,NA,NA,Q1FC,NA
Harlan11008,Sorghastrum nutans,SP1Lutjeharms,1,5/31/18,5,NA,NA,Q1FC,NA
Harlan11008,Euphorbia maculata,SP2Lutjeharms,2,5/31/18,0,NA,NA,Q1FC,NA
Harlan11012,Brickellia eupatorioides,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Dalea candida,F2Woollen,2,9/28/18,6,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Galium aparine,SP1Woollen,1,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Ambrosia trifida,SP2Woollen,2,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Elymus virginicus,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus grosseserratus,SP1Woollen,1,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Silphium perfoliatum,SP1Woollen,1,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus maximiliani,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus pauciflorus,F2Woollen,2,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Astragalus canadensis,F1Woollen,1,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Ambrosia trifida,SP1Woollen,1,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Schizachyrium scoparium,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Achillea millefolium,SP2Woollen,2,5/31/18,2,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Elymus canadensis,SP1Woollen,1,5/31/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Solidago rigida,F1Woollen,1,9/28/18,3,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Elymus canadensis,F2Woollen,2,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Silphium perfoliatum,SP2Woollen,2,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Sorghastrum nutans,F1Woollen,1,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Cirsium altissimum,F2Woollen,2,9/28/18,1,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Schizachyrium scoparium,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Andropogon gerardii,SP2Woollen,2,5/31/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus pauciflorus,F1Woollen,1,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Heliopsis helianthoides,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Koeleria macrantha,SP1Woollen,1,5/31/18,6,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Artemisia ludoviciana,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Solidago rigida,F2Woollen,2,9/28/18,3,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Conyza canadensis,F2Woollen,2,9/28/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Conyza canadensis,SP1Woollen,1,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Sorghastrum nutans,F2Woollen,2,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Ratibida columnifera,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Ambrosia artemisiifolia,SP1Woollen,1,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Elymus canadensis,SP2Woollen,2,5/31/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Elymus canadensis,F1Woollen,1,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Conyza canadensis,F1Woollen,1,9/28/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Desmodium canadensis,SP2Woollen,2,5/31/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Solidago missouriensis,F2Woollen,2,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Solidago rigida,SP1Woollen,1,5/31/18,3,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Rudbeckia hirta,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Artemisia ludoviciana,SP2Woollen,2,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Artemisia ludoviciana,F2Woollen,2,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus annuus,SP2Woollen,2,5/31/18,0,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Grindelia squarrosa,F2Woollen,2,9/28/18,1,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Monarda fistulosa,SP1Woollen,1,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus maximiliani,SP2Woollen,2,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Schizachyrium scoparium,SP1Woollen,1,5/31/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Solidago canadensis,F1Woollen,1,9/28/18,2,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Helianthus maximiliani,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Monarda fistulosa,F1Woollen,1,9/28/18,4,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Andropogon gerardii,F1Woollen,1,9/28/18,5,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
Harlan11012,Achillea millefolium,F2Woollen,2,9/28/18,2,5/4/15,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info",Q1FC,NA
