"","Quadrant","Cover Value","Family"
"6097","Q10",NA,"Grass"
"6098","Q4",2,"Poaceae"
"6099","Q4",2,"Poaceae"
"6100","Q4",2,"Grass"
"6101","Q6",2,"Poaceae"
"6102","Q6",2,"Poaceae"
"6103","Q6",2,"Grass"
"6104","Q6",1,"Poaceae"
"6105","Q6",1,"Poaceae"
"6106","Q6",1,"Grass"
"6107","Q7",2,"Poaceae"
"6108","Q7",2,"Poaceae"
"6109","Q7",2,"Grass"
"6110","Q8",NA,"Poaceae"
"6111","Q8",NA,"Poaceae"
"6112","Q8",NA,"Grass"
"6113","Q3",3,"Poaceae"
"6114","Q3",3,"Poaceae"
"6115","Q3",3,"Grass"
"6116","Q1",NA,"Poaceae"
"6117","Q1",NA,"Poaceae"
"6118","Q1",NA,"Grass"
"6119","Q4",NA,"Poaceae"
"6120","Q4",NA,"Poaceae"
"6121","Q4",NA,"Grass"
"6122","Q8",NA,"Poaceae"
"6123","Q8",NA,"Poaceae"
"6124","Q8",NA,"Grass"
"6125","Q1",NA,"Poaceae"
"6126","Q1",NA,"Poaceae"
"6127","Q1",NA,"Grass"
"6128","Q2",NA,"Poaceae"
"6129","Q2",NA,"Poaceae"
"6130","Q2",NA,"Grass"
"6131","Q3",NA,"Poaceae"
"6132","Q3",NA,"Poaceae"
"6133","Q3",NA,"Grass"
"6134","Q8",2,"Poaceae"
"6135","Q8",2,"Poaceae"
"6136","Q8",2,"Grass"
"6137","Q9",1,"Poaceae"
"6138","Q9",1,"Poaceae"
"6139","Q9",1,"Grass"
"6140","Q8",1,"Poaceae"
"6141","Q8",1,"Poaceae"
"6142","Q8",1,"Grass"
"6143","Q10",2,"Poaceae"
"6144","Q10",2,"Poaceae"
"6145","Q10",2,"Grass"
"6146","Q5",NA,"Poaceae"
"6147","Q5",NA,"Poaceae"
"6148","Q5",NA,"Grass"
"6149","Q9",NA,"Poaceae"
"6150","Q9",NA,"Poaceae"
"6151","Q9",NA,"Grass"
"6152","Q6",NA,"Poaceae"
"6153","Q6",NA,"Poaceae"
"6154","Q6",NA,"Grass"
"6155","Q9",NA,"Poaceae"
"6156","Q9",NA,"Poaceae"
"6157","Q9",NA,"Grass"
"6158","Q10",4,"Poaceae"
"6159","Q10",4,"Poaceae"
"6160","Q10",4,"Grass"
"6161","Q6",NA,"Poaceae"
"6162","Q6",NA,"Poaceae"
"6163","Q6",NA,"Grass"
"6164","Q8",3,"Poaceae"
"6165","Q8",3,"Poaceae"
"6166","Q8",3,"Grass"
"6167","Q4",2,"Poaceae"
"6168","Q4",2,"Poaceae"
"6169","Q4",2,"Grass"
"6170","Q10",3,"Poaceae"
"6171","Q10",3,"Poaceae"
"6172","Q10",3,"Grass"
"6173","Q1",NA,"Poaceae"
"6174","Q1",NA,"Poaceae"
"6175","Q1",NA,"Grass"
"6176","Q1",1,"Poaceae"
"6177","Q1",1,"Poaceae"
"6178","Q1",1,"Grass"
"6179","Q2",NA,"Poaceae"
"6180","Q2",NA,"Poaceae"
"6181","Q2",NA,"Grass"
"6182","Q6",NA,"Poaceae"
"6183","Q6",NA,"Poaceae"
"6184","Q6",NA,"Grass"
"6185","Q7",NA,"Poaceae"
"6186","Q7",NA,"Poaceae"
"6187","Q7",NA,"Grass"
"6188","Q4",NA,"Poaceae"
"6189","Q4",NA,"Poaceae"
"6190","Q4",NA,"Grass"
"6191","Q5",NA,"Poaceae"
"6192","Q5",NA,"Poaceae"
"6193","Q5",NA,"Grass"
"6194","Q2",1,"Poaceae"
"6195","Q2",1,"Poaceae"
"6196","Q2",1,"Grass"
"6197","Q5",2,"Poaceae"
"6198","Q5",2,"Poaceae"
"6199","Q5",2,"Grass"
"6200","Q5",3,"Poaceae"
"6201","Q5",3,"Poaceae"
"6202","Q5",3,"Grass"
"6203","Q2",1,"Poaceae"
"6204","Q2",1,"Poaceae"
"6205","Q2",1,"Grass"
"6206","Q10",NA,"Poaceae"
"6207","Q10",NA,"Poaceae"
"6208","Q10",NA,"Grass"
"6209","Q7",NA,"Poaceae"
"6210","Q7",NA,"Poaceae"
"6211","Q7",NA,"Grass"
"6212","Q7",3,"Poaceae"
"6213","Q7",3,"Poaceae"
"6214","Q7",3,"Grass"
"6215","Q3",3,"Poaceae"
"6216","Q3",3,"Poaceae"
"6217","Q3",3,"Grass"
"6218","Q1",NA,"Poaceae"
"6219","Q1",NA,"Poaceae"
"6220","Q1",NA,"Grass"
"6221","Q4",3,"Poaceae"
"6222","Q4",3,"Poaceae"
"6223","Q4",3,"Grass"
"6224","Q10",3,"Poaceae"
"6225","Q10",3,"Poaceae"
"6226","Q10",3,"Grass"
"6227","Q3",2,"Poaceae"
"6228","Q3",2,"Poaceae"
"6229","Q3",2,"Grass"
"6230","Q1",1,"Poaceae"
"6231","Q1",1,"Poaceae"
"6232","Q1",1,"Grass"
"6233","Q6",NA,"Poaceae"
"6234","Q6",NA,"Poaceae"
"6235","Q6",NA,"Grass"
"6236","Q2",NA,"Poaceae"
"6237","Q2",NA,"Poaceae"
"6238","Q2",NA,"Grass"
"6239","Q6",1,"Poaceae"
"6240","Q6",1,"Poaceae"
"6241","Q6",1,"Grass"
"6242","Q5",NA,"Poaceae"
"6243","Q5",NA,"Poaceae"
"6244","Q5",NA,"Grass"
"6245","Q6",NA,"Poaceae"
"6246","Q6",NA,"Poaceae"
"6247","Q6",NA,"Grass"
"6248","Q2",1,"Poaceae"
"6249","Q2",1,"Poaceae"
"6250","Q2",1,"Grass"
"6251","Q7",1,"Poaceae"
"6252","Q7",1,"Poaceae"
"6253","Q7",1,"Grass"
"6254","Q6",NA,"Poaceae"
"6255","Q6",NA,"Poaceae"
"6256","Q6",NA,"Grass"
"6257","Q4",2,"Poaceae"
"6258","Q4",2,"Poaceae"
"6259","Q4",2,"Grass"
"6260","Q1",2,"Poaceae"
"6261","Q1",2,"Poaceae"
"6262","Q1",2,"Grass"
"6263","Q8",NA,"Poaceae"
"6264","Q8",NA,"Poaceae"
"6265","Q8",NA,"Grass"
"6266","Q3",NA,"Poaceae"
"6267","Q3",NA,"Poaceae"
"6268","Q3",NA,"Grass"
"6269","Q6",NA,"Poaceae"
"6270","Q6",NA,"Poaceae"
"6271","Q6",NA,"Grass"
"6272","Q7",NA,"Poaceae"
"6273","Q7",NA,"Poaceae"
"6274","Q7",NA,"Grass"
"6275","Q9",NA,"Poaceae"
"6276","Q9",NA,"Poaceae"
"6277","Q9",NA,"Grass"
"6278","Q2",NA,"Poaceae"
"6279","Q2",NA,"Poaceae"
"6280","Q2",NA,"Grass"
"6281","Q2",1,"Poaceae"
"6282","Q2",1,"Poaceae"
"6283","Q2",1,"Grass"
"6284","Q8",NA,"Poaceae"
"6285","Q8",NA,"Poaceae"
"6286","Q8",NA,"Grass"
"6287","Q8",NA,"Poaceae"
"6288","Q8",NA,"Poaceae"
"6289","Q8",NA,"Grass"
"6290","Q1",NA,"Poaceae"
"6291","Q1",NA,"Poaceae"
"6292","Q1",NA,"Grass"
"6293","Q10",1,"Poaceae"
"6294","Q10",1,"Poaceae"
"6295","Q10",1,"Grass"
"6296","Q8",NA,"Poaceae"
"6297","Q8",NA,"Poaceae"
"6298","Q8",NA,"Grass"
"6299","Q4",NA,"Poaceae"
"6300","Q4",NA,"Poaceae"
"6301","Q4",NA,"Grass"
"6302","Q4",NA,"Poaceae"
"6303","Q4",NA,"Poaceae"
"6304","Q4",NA,"Grass"
"6305","Q8",NA,"Poaceae"
"6306","Q8",NA,"Poaceae"
"6307","Q8",NA,"Grass"
"6308","Q5",NA,"Poaceae"
"6309","Q5",NA,"Poaceae"
"6310","Q5",NA,"Grass"
"6311","Q10",5,"Poaceae"
"6312","Q10",5,"Poaceae"
"6313","Q10",5,"Grass"
"6314","Q4",1,"Poaceae"
"6315","Q4",1,"Poaceae"
"6316","Q4",1,"Grass"
"6317","Q6",NA,"Poaceae"
"6318","Q6",NA,"Poaceae"
"6319","Q6",NA,"Grass"
"6320","Q6",NA,"Poaceae"
"6321","Q6",NA,"Poaceae"
"6322","Q6",NA,"Grass"
"6323","Q5",NA,"Poaceae"
"6324","Q5",NA,"Poaceae"
"6325","Q5",NA,"Grass"
"6326","Q8",2,"Poaceae"
"6327","Q8",2,"Poaceae"
"6328","Q8",2,"Grass"
"6329","Q9",3,"Poaceae"
"6330","Q9",3,"Poaceae"
"6331","Q9",3,"Grass"
"6332","Q2",2,"Poaceae"
"6333","Q2",2,"Poaceae"
"6334","Q2",2,"Grass"
"6335","Q6",3,"Poaceae"
"6336","Q6",3,"Poaceae"
"6337","Q6",3,"Grass"
"6338","Q1",NA,"Poaceae"
"6339","Q1",NA,"Poaceae"
"6340","Q1",NA,"Grass"
"6341","Q9",NA,"Poaceae"
"6342","Q9",NA,"Poaceae"
"6343","Q9",NA,"Grass"
"6344","Q7",2,"Poaceae"
"6345","Q7",2,"Poaceae"
"6346","Q7",2,"Grass"
"6347","Q7",1,"Poaceae"
"6348","Q7",1,"Poaceae"
"6349","Q7",1,"Grass"
"6350","Q8",2,"Poaceae"
"6351","Q8",2,"Poaceae"
"6352","Q8",2,"Grass"
"6353","Q2",5,"Poaceae"
"6354","Q2",5,"Poaceae"
"6355","Q2",5,"Grass"
"6356","Q1",4,"Poaceae"
"6357","Q1",4,"Poaceae"
"6358","Q1",4,"Grass"
"6359","Q4",1,"Poaceae"
"6360","Q4",1,"Poaceae"
"6361","Q4",1,"Grass"
"6362","Q3",1,"Poaceae"
"6363","Q3",1,"Poaceae"
"6364","Q3",1,"Grass"
"6365","Q1",NA,"Poaceae"
"6366","Q1",NA,"Poaceae"
"6367","Q1",NA,"Grass"
"6368","Q7",NA,"Poaceae"
"6369","Q7",NA,"Poaceae"
"6370","Q7",NA,"Grass"
"6371","Q1",2,"Poaceae"
"6372","Q1",2,"Poaceae"
"6373","Q1",2,"Grass"
"6374","Q7",NA,"Poaceae"
"6375","Q7",NA,"Poaceae"
"6376","Q7",NA,"Grass"
"6377","Q2",2,"Poaceae"
"6378","Q2",2,"Poaceae"
"6379","Q2",2,"Grass"
"6380","Q9",NA,"Poaceae"
"6381","Q9",NA,"Poaceae"
"6382","Q9",NA,"Grass"
"6383","Q3",2,"Poaceae"
"6384","Q3",2,"Poaceae"
"6385","Q3",2,"Grass"
"6386","Q9",1,"Poaceae"
"6387","Q9",1,"Poaceae"
"6388","Q9",1,"Grass"
"6389","Q8",NA,"Poaceae"
"6390","Q8",NA,"Poaceae"
"6391","Q8",NA,"Grass"
"6392","Q9",1,"Poaceae"
"6393","Q9",1,"Poaceae"
"6394","Q9",1,"Grass"
"6395","Q5",NA,"Poaceae"
"6396","Q5",NA,"Poaceae"
"6397","Q5",NA,"Grass"
"6398","Q8",1,"Poaceae"
"6399","Q8",1,"Poaceae"
"6400","Q8",1,"Grass"
"6401","Q3",NA,"Poaceae"
"6402","Q3",NA,"Poaceae"
"6403","Q3",NA,"Grass"
"6404","Q4",3,"Poaceae"
"6405","Q4",3,"Poaceae"
"6406","Q4",3,"Grass"
"6407","Q3",NA,"Poaceae"
"6408","Q3",NA,"Poaceae"
"6409","Q3",NA,"Grass"
"6410","Q6",NA,"Poaceae"
"6411","Q6",NA,"Poaceae"
"6412","Q6",NA,"Grass"
"6413","Q8",NA,"Poaceae"
"6414","Q8",NA,"Poaceae"
"6415","Q8",NA,"Grass"
"6416","Q7",NA,"Poaceae"
"6417","Q7",NA,"Poaceae"
"6418","Q7",NA,"Grass"
"6419","Q3",NA,"Poaceae"
"6420","Q3",NA,"Poaceae"
"6421","Q3",NA,"Grass"
"6422","Q5",3,"Poaceae"
"6423","Q5",3,"Poaceae"
"6424","Q5",3,"Grass"
"6425","Q1",NA,"Poaceae"
"6426","Q1",NA,"Poaceae"
"6427","Q1",NA,"Grass"
"6428","Q10",NA,"Poaceae"
"6429","Q10",NA,"Poaceae"
"6430","Q10",NA,"Grass"
"6431","Q9",NA,"Poaceae"
"6432","Q9",NA,"Poaceae"
"6433","Q9",NA,"Grass"
"6434","Q9",3,"Poaceae"
"6435","Q9",3,"Poaceae"
"6436","Q9",3,"Grass"
"6437","Q1",NA,"Poaceae"
"6438","Q1",NA,"Poaceae"
"6439","Q1",NA,"Grass"
"6440","Q4",NA,"Poaceae"
"6441","Q4",NA,"Poaceae"
"6442","Q4",NA,"Grass"
"6443","Q7",NA,"Poaceae"
"6444","Q7",NA,"Poaceae"
"6445","Q7",NA,"Grass"
"6446","Q7",NA,"Poaceae"
"6447","Q7",NA,"Poaceae"
"6448","Q7",NA,"Grass"
"6449","Q9",NA,"Poaceae"
"6450","Q9",NA,"Poaceae"
"6451","Q9",NA,"Grass"
"6452","Q8",NA,"Poaceae"
"6453","Q8",NA,"Poaceae"
"6454","Q8",NA,"Grass"
"6455","Q1",NA,"Poaceae"
"6456","Q1",NA,"Poaceae"
"6457","Q1",NA,"Grass"
"6458","Q3",NA,"Poaceae"
"6459","Q3",NA,"Poaceae"
"6460","Q3",NA,"Grass"
"6461","Q2",NA,"Poaceae"
"6462","Q2",NA,"Poaceae"
"6463","Q2",NA,"Grass"
"6464","Q3",NA,"Poaceae"
"6465","Q3",NA,"Poaceae"
"6466","Q3",NA,"Grass"
"6467","Q6",NA,"Poaceae"
"6468","Q6",NA,"Poaceae"
"6469","Q6",NA,"Grass"
"6470","Q4",2,"Poaceae"
"6471","Q4",2,"Poaceae"
"6472","Q4",2,"Grass"
"6473","Q10",NA,"Poaceae"
"6474","Q10",NA,"Poaceae"
"6475","Q10",NA,"Grass"
"6476","Q7",1,"Poaceae"
"6477","Q7",1,"Poaceae"
"6478","Q7",1,"Grass"
"6479","Q1",NA,"Poaceae"
"6480","Q1",NA,"Poaceae"
"6481","Q1",NA,"Grass"
"6482","Q10",3,"Poaceae"
"6483","Q10",3,"Poaceae"
"6484","Q10",3,"Grass"
"6485","Q8",NA,"Poaceae"
"6486","Q8",NA,"Poaceae"
"6487","Q8",NA,"Grass"
"6488","Q8",3,"Poaceae"
"6489","Q8",3,"Poaceae"
"6490","Q8",3,"Grass"
"6491","Q5",2,"Poaceae"
"6492","Q5",2,"Poaceae"
"6493","Q5",2,"Grass"
"6494","Q8",NA,"Poaceae"
"6495","Q8",NA,"Poaceae"
"6496","Q8",NA,"Grass"
"6497","Q10",NA,"Poaceae"
"6498","Q10",NA,"Poaceae"
"6499","Q10",NA,"Grass"
"6500","Q3",3,"Poaceae"
"6501","Q3",3,"Poaceae"
"6502","Q3",3,"Grass"
"6503","Q1",3,"Poaceae"
"6504","Q1",3,"Poaceae"
"6505","Q1",3,"Grass"
"6506","Q7",2,"Poaceae"
"6507","Q7",2,"Poaceae"
"6508","Q7",2,"Grass"
"6509","Q6",NA,"Poaceae"
"6510","Q6",NA,"Poaceae"
"6511","Q6",NA,"Grass"
"6512","Q2",NA,"Poaceae"
"6513","Q2",NA,"Poaceae"
"6514","Q2",NA,"Grass"
"6515","Q1",1,"Poaceae"
"6516","Q1",1,"Poaceae"
"6517","Q1",1,"Grass"
"6518","Q4",NA,"Poaceae"
"6519","Q4",NA,"Poaceae"
"6520","Q4",NA,"Grass"
"6521","Q9",NA,"Poaceae"
"6522","Q9",NA,"Poaceae"
"6523","Q9",NA,"Grass"
"6524","Q4",2,"Poaceae"
"6525","Q4",2,"Poaceae"
"6526","Q4",2,"Grass"
"6527","Q3",2,"Poaceae"
"6528","Q3",2,"Poaceae"
"6529","Q3",2,"Grass"
"6530","Q3",NA,"Poaceae"
"6531","Q3",NA,"Poaceae"
"6532","Q3",NA,"Grass"
"6533","Q6",3,"Poaceae"
"6534","Q6",3,"Poaceae"
"6535","Q6",3,"Grass"
"6536","Q3",3,"Poaceae"
"6537","Q3",3,"Poaceae"
"6538","Q3",3,"Grass"
"6539","Q4",4,"Poaceae"
"6540","Q4",4,"Poaceae"
"6541","Q4",4,"Grass"
"6542","Q1",2,"Poaceae"
"6543","Q1",2,"Poaceae"
"6544","Q1",2,"Grass"
"6545","Q9",4,"Poaceae"
"6546","Q9",4,"Poaceae"
"6547","Q9",4,"Grass"
"6548","Q8",4,"Poaceae"
"6549","Q8",4,"Poaceae"
"6550","Q8",4,"Grass"
"6551","Q7",5,"Poaceae"
"6552","Q7",5,"Poaceae"
"6553","Q7",5,"Grass"
"6554","Q2",1,"Poaceae"
"6555","Q2",1,"Poaceae"
"6556","Q2",1,"Grass"
"6557","Q9",1,"Poaceae"
"6558","Q9",1,"Poaceae"
"6559","Q9",1,"Grass"
"6560","Q10",3,"Poaceae"
"6561","Q10",3,"Poaceae"
"6562","Q10",3,"Grass"
"6563","Q6",NA,"Poaceae"
"6564","Q6",NA,"Poaceae"
"6565","Q6",NA,"Grass"
"6566","Q8",2,"Poaceae"
"6567","Q8",2,"Poaceae"
"6568","Q8",2,"Grass"
"6569","Q4",3,"Poaceae"
"6570","Q4",3,"Poaceae"
"6571","Q4",3,"Grass"
"6572","Q5",1,"Poaceae"
"6573","Q5",1,"Poaceae"
"6574","Q5",1,"Grass"
"6575","Q9",NA,"Poaceae"
"6576","Q9",NA,"Poaceae"
"6577","Q9",NA,"Grass"
"6578","Q9",6,"Poaceae"
"6579","Q9",6,"Poaceae"
"6580","Q9",6,"Grass"
"6581","Q2",1,"Poaceae"
"6582","Q2",1,"Poaceae"
"6583","Q2",1,"Grass"
"6584","Q3",1,"Poaceae"
"6585","Q3",1,"Poaceae"
"6586","Q3",1,"Grass"
"6587","Q4",3,"Poaceae"
"6588","Q4",3,"Poaceae"
"6589","Q4",3,"Grass"
"6590","Q8",1,"Poaceae"
"6591","Q8",1,"Poaceae"
"6592","Q8",1,"Grass"
"6593","Q3",1,"Poaceae"
"6594","Q3",1,"Poaceae"
"6595","Q3",1,"Grass"
"6596","Q2",2,"Poaceae"
"6597","Q2",2,"Poaceae"
"6598","Q2",2,"Grass"
"6599","Q8",NA,"Poaceae"
"6600","Q8",NA,"Poaceae"
"6601","Q8",NA,"Grass"
"6602","Q9",1,"Poaceae"
"6603","Q9",1,"Poaceae"
"6604","Q9",1,"Grass"
"6605","Q2",2,"Poaceae"
"6606","Q2",2,"Poaceae"
"6607","Q2",2,"Grass"
"6608","Q6",3,"Poaceae"
"6609","Q6",3,"Poaceae"
"6610","Q6",3,"Grass"
"6611","Q4",NA,"Poaceae"
"6612","Q4",NA,"Poaceae"
"6613","Q4",NA,"Grass"
"6614","Q3",5,"Poaceae"
"6615","Q3",5,"Poaceae"
"6616","Q3",5,"Grass"
"6617","Q8",1,"Poaceae"
"6618","Q8",1,"Poaceae"
"6619","Q8",1,"Grass"
"6620","Q4",5,"Poaceae"
"6621","Q4",5,"Poaceae"
"6622","Q4",5,"Grass"
"6623","Q1",4,"Poaceae"
"6624","Q1",4,"Poaceae"
"6625","Q1",4,"Grass"
"6626","Q4",1,"Poaceae"
"6627","Q4",1,"Poaceae"
"6628","Q4",1,"Grass"
"6629","Q3",3,"Poaceae"
"6630","Q3",3,"Poaceae"
"6631","Q3",3,"Grass"
"6632","Q7",NA,"Poaceae"
"6633","Q7",NA,"Poaceae"
"6634","Q7",NA,"Grass"
"6635","Q2",2,"Poaceae"
"6636","Q2",2,"Poaceae"
"6637","Q2",2,"Grass"
"6638","Q10",NA,"Poaceae"
"6639","Q10",NA,"Poaceae"
"6640","Q10",NA,"Grass"
"6641","Q7",NA,"Poaceae"
"6642","Q7",NA,"Poaceae"
"6643","Q7",NA,"Grass"
"6644","Q9",1,"Poaceae"
"6645","Q9",1,"Poaceae"
"6646","Q9",1,"Grass"
"6647","Q7",NA,"Poaceae"
"6648","Q7",NA,"Poaceae"
"6649","Q7",NA,"Grass"
"6650","Q5",4,"Poaceae"
"6651","Q5",4,"Poaceae"
"6652","Q5",4,"Grass"
"6653","Q5",5,"Poaceae"
"6654","Q5",5,"Poaceae"
"6655","Q5",5,"Grass"
"6656","Q5",6,"Poaceae"
"6657","Q5",6,"Poaceae"
"6658","Q5",6,"Grass"
"6659","Q9",4,"Poaceae"
"6660","Q9",4,"Poaceae"
"6661","Q9",4,"Grass"
"6662","Q5",NA,"Poaceae"
"6663","Q5",NA,"Poaceae"
"6664","Q5",NA,"Grass"
"6665","Q7",NA,"Poaceae"
"6666","Q7",NA,"Poaceae"
"6667","Q7",NA,"Grass"
"6668","Q1",NA,"Poaceae"
"6669","Q1",NA,"Poaceae"
"6670","Q1",NA,"Grass"
"6671","Q9",4,"Poaceae"
"6672","Q9",4,"Poaceae"
"6673","Q9",4,"Grass"
"6674","Q3",NA,"Poaceae"
"6675","Q3",NA,"Poaceae"
"6676","Q3",NA,"Grass"
"6677","Q9",NA,"Poaceae"
"6678","Q9",NA,"Poaceae"
"6679","Q9",NA,"Grass"
"6680","Q3",2,"Poaceae"
"6681","Q3",2,"Poaceae"
"6682","Q3",2,"Grass"
"6683","Q10",NA,"Poaceae"
"6684","Q10",NA,"Poaceae"
"6685","Q10",NA,"Grass"
"6686","Q10",6,"Poaceae"
"6687","Q10",6,"Poaceae"
"6688","Q10",6,"Grass"
"6689","Q8",2,"Poaceae"
"6690","Q8",2,"Poaceae"
"6691","Q8",2,"Grass"
"6692","Q6",2,"Poaceae"
"6693","Q6",2,"Poaceae"
"6694","Q6",2,"Grass"
"6695","Q4",2,"Poaceae"
"6696","Q4",2,"Poaceae"
"6697","Q4",2,"Grass"
"6698","Q6",2,"Poaceae"
"6699","Q6",2,"Poaceae"
"6700","Q6",2,"Grass"
"6701","Q5",NA,"Poaceae"
"6702","Q5",NA,"Poaceae"
"6703","Q5",NA,"Grass"
"6704","Q9",NA,"Poaceae"
"6705","Q9",NA,"Poaceae"
"6706","Q9",NA,"Grass"
"6707","Q1",NA,"Poaceae"
"6708","Q1",NA,"Poaceae"
"6709","Q1",NA,"Grass"
"6710","Q7",2,"Poaceae"
"6711","Q7",2,"Poaceae"
"6712","Q7",2,"Grass"
"6713","Q4",NA,"Poaceae"
"6714","Q4",NA,"Poaceae"
"6715","Q4",NA,"Grass"
"6716","Q3",NA,"Poaceae"
"6717","Q3",NA,"Poaceae"
"6718","Q3",NA,"Grass"
"6719","Q1",1,"Poaceae"
"6720","Q1",1,"Poaceae"
"6721","Q1",1,"Grass"
"6722","Q5",NA,"Poaceae"
"6723","Q5",NA,"Poaceae"
"6724","Q5",NA,"Grass"
"6725","Q7",1,"Poaceae"
"6726","Q7",1,"Poaceae"
"6727","Q7",1,"Grass"
"6728","Q5",1,"Poaceae"
"6729","Q5",1,"Poaceae"
"6730","Q5",1,"Grass"
"6731","Q9",NA,"Poaceae"
"6732","Q9",NA,"Poaceae"
"6733","Q9",NA,"Grass"
"6734","Q2",NA,"Poaceae"
"6735","Q2",NA,"Poaceae"
"6736","Q2",NA,"Grass"
"6737","Q8",4,"Poaceae"
"6738","Q8",4,"Poaceae"
"6739","Q8",4,"Grass"
"6740","Q4",4,"Poaceae"
"6741","Q4",4,"Poaceae"
"6742","Q4",4,"Grass"
"6743","Q5",NA,"Poaceae"
"6744","Q5",NA,"Poaceae"
"6745","Q5",NA,"Grass"
"6746","Q5",NA,"Poaceae"
"6747","Q5",NA,"Poaceae"
"6748","Q5",NA,"Grass"
"6749","Q8",2,"Poaceae"
"6750","Q8",2,"Poaceae"
"6751","Q8",2,"Grass"
"6752","Q10",NA,"Poaceae"
"6753","Q10",NA,"Poaceae"
"6754","Q10",NA,"Grass"
"6755","Q1",2,"Poaceae"
"6756","Q1",2,"Poaceae"
"6757","Q1",2,"Grass"
"6758","Q6",1,"Poaceae"
"6759","Q6",1,"Poaceae"
"6760","Q6",1,"Grass"
"6761","Q1",1,"Poaceae"
"6762","Q1",1,"Poaceae"
"6763","Q1",1,"Grass"
"6764","Q8",6,"Poaceae"
"6765","Q8",6,"Poaceae"
"6766","Q8",6,"Grass"
"6767","Q7",NA,"Poaceae"
"6768","Q7",NA,"Poaceae"
"6769","Q7",NA,"Grass"
"6770","Q3",4,"Poaceae"
"6771","Q3",4,"Poaceae"
"6772","Q3",4,"Grass"
"6773","Q6",2,"Poaceae"
"6774","Q6",2,"Poaceae"
"6775","Q6",2,"Grass"
"6776","Q3",3,"Poaceae"
"6777","Q3",3,"Poaceae"
"6778","Q3",3,"Grass"
"6779","Q2",2,"Poaceae"
"6780","Q2",2,"Poaceae"
"6781","Q2",2,"Grass"
"6782","Q3",2,"Poaceae"
"6783","Q3",2,"Poaceae"
"6784","Q3",2,"Grass"
"6785","Q8",1,"Poaceae"
"6786","Q8",1,"Poaceae"
"6787","Q8",1,"Grass"
"6788","Q7",NA,"Poaceae"
"6789","Q7",NA,"Poaceae"
"6790","Q7",NA,"Grass"
"6791","Q10",1,"Poaceae"
"6792","Q10",1,"Poaceae"
"6793","Q10",1,"Grass"
"6794","Q2",NA,"Poaceae"
"6795","Q2",NA,"Poaceae"
"6796","Q2",NA,"Grass"
"6797","Q5",NA,"Poaceae"
"6798","Q5",NA,"Poaceae"
"6799","Q5",NA,"Grass"
"6800","Q10",3,"Poaceae"
"6801","Q10",3,"Poaceae"
"6802","Q10",3,"Grass"
"6803","Q2",NA,"Poaceae"
"6804","Q2",NA,"Poaceae"
"6805","Q2",NA,"Grass"
"6806","Q7",5,"Poaceae"
"6807","Q7",5,"Poaceae"
"6808","Q7",5,"Grass"
"6809","Q10",4,"Poaceae"
"6810","Q10",4,"Poaceae"
"6811","Q10",4,"Grass"
"6812","Q6",NA,"Poaceae"
"6813","Q6",NA,"Poaceae"
"6814","Q6",NA,"Grass"
"6815","Q6",2,"Poaceae"
"6816","Q6",2,"Poaceae"
"6817","Q6",2,"Grass"
"6818","Q3",NA,"Poaceae"
"6819","Q3",NA,"Poaceae"
"6820","Q3",NA,"Grass"
"6821","Q5",1,"Poaceae"
"6822","Q5",1,"Poaceae"
"6823","Q5",1,"Grass"
"6824","Q10",NA,"Poaceae"
"6825","Q10",NA,"Poaceae"
"6826","Q10",NA,"Grass"
"6827","Q7",NA,"Poaceae"
"6828","Q7",NA,"Poaceae"
"6829","Q7",NA,"Grass"
"6830","Q3",NA,"Poaceae"
"6831","Q3",NA,"Poaceae"
"6832","Q3",NA,"Grass"
"6833","Q9",4,"Poaceae"
"6834","Q9",4,"Poaceae"
"6835","Q9",4,"Grass"
"6836","Q2",1,"Poaceae"
"6837","Q2",1,"Poaceae"
"6838","Q2",1,"Grass"
"6839","Q1",2,"Poaceae"
"6840","Q1",2,"Poaceae"
"6841","Q1",2,"Grass"
"6842","Q6",NA,"Poaceae"
"6843","Q6",NA,"Poaceae"
"6844","Q6",NA,"Grass"
"6845","Q1",5,"Poaceae"
"6846","Q1",5,"Poaceae"
"6847","Q1",5,"Grass"
"6848","Q1",NA,"Poaceae"
"6849","Q1",NA,"Poaceae"
"6850","Q1",NA,"Grass"
"6851","Q5",4,"Poaceae"
"6852","Q5",4,"Poaceae"
"6853","Q5",4,"Grass"
"6854","Q6",4,"Poaceae"
"6855","Q6",4,"Poaceae"
"6856","Q6",4,"Grass"
"6857","Q4",NA,"Poaceae"
"6858","Q4",NA,"Poaceae"
"6859","Q4",NA,"Grass"
"6860","Q2",NA,"Poaceae"
"6861","Q2",NA,"Poaceae"
"6862","Q2",NA,"Grass"
"6863","Q2",6,"Poaceae"
"6864","Q2",6,"Poaceae"
"6865","Q2",6,"Grass"
"6866","Q3",NA,"Poaceae"
"6867","Q3",NA,"Poaceae"
"6868","Q3",NA,"Grass"
"6869","Q1",NA,"Poaceae"
"6870","Q1",NA,"Poaceae"
"6871","Q1",NA,"Grass"
"6872","Q2",NA,"Poaceae"
"6873","Q2",NA,"Poaceae"
"6874","Q2",NA,"Grass"
"6875","Q4",1,"Poaceae"
"6876","Q4",1,"Poaceae"
"6877","Q4",1,"Grass"
"6878","Q4",NA,"Poaceae"
"6879","Q4",NA,"Poaceae"
"6880","Q4",NA,"Grass"
"6881","Q9",1,"Grass"
