"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor"
"471","Gage11060","Andropogon gerardii","SP2Seitz",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2018-06-12,"5",2015-02-24,"Stock Seed"
"472","Gage11060","Solidago canadensis","F2Seitz",1,NA,3,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,2,2018-10-23,"2",2015-02-24,"Stock Seed"
"473","Gage11060","Solidago canadensis","F1Seitz",3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,1,2018-10-23,"2",2015-02-24,"Stock Seed"
"474","Gage11060","Silphium perfoliatum","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed"
"475","Gage11060","Andropogon gerardii","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"5",2015-02-24,"Stock Seed"
"476","Gage11060","Ambrosia artemisiifolia","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-06-12,"0",2015-02-24,"Stock Seed"
"477","Gage11060","Sporobolus compositus","SP1Seitz",1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,3,NA,1,2018-06-12,"3",2015-02-24,"Stock Seed"
"478","Gage11060","Erigeron annuus","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,2,2,NA,NA,NA,NA,1,2018-06-12,"1",2015-02-24,"Stock Seed"
"479","Gage11060","Eragrostis spectabilis","F1Seitz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"3",2015-02-24,"Stock Seed"
"480","Gage11060","Asclepias tuberosa","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,2018-06-12,"6",2015-02-24,"Stock Seed"
"481","Gage11060","Chamaecrista fasciculata","SP1Seitz",1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,2,NA,1,2018-06-12,"1",2015-02-24,"Stock Seed"
"482","Gage11060","Echinacea purpurea","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-10-23,"*",2015-02-24,"Stock Seed"
"483","Gage11060","Zizia aurea","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-23,"6",2015-02-24,"Stock Seed"
"484","Gage11060","Taraxacum officinale","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed"
"485","Gage11060","Chamaecrista fasciculata","SP2Seitz",1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"1",2015-02-24,"Stock Seed"
"486","Gage11060","Oxalis stricta","SP1Seitz",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"0",2015-02-24,"Stock Seed"
"487","Gage11060","Helianthus grosseserratus","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed"
"488","Gage11060","Schizachyrium scoparium","SP1Seitz",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed"
"489","Gage11060","Pseudognaphalium obtusifolium","F2Seitz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"3",2015-02-24,"Stock Seed"
"490","Gage11060","Solidago missouriensis","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"5",2015-02-24,"Stock Seed"
"491","Gage11060","Ratibida columnifera","SP2Seitz",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed"
"492","Gage11060","Symphyotrichum novae-angliae","F2Seitz",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed"
"493","Gage11060","Silphium perfoliatum","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed"
"494","Gage11060","Eupatorium altissimum","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"3",2015-02-24,"Stock Seed"
"495","Gage11060","Schizachyrium scoparium","F2Seitz",2,NA,NA,NA,3,NA,3,NA,1,NA,4,NA,2,NA,4,NA,4,NA,3,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed"
"496","Gage11060","Sporobolus compositus","SP2Seitz",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,2018-06-12,"3",2015-02-24,"Stock Seed"
"497","Gage11060","Zizia aurea","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,2018-10-23,"6",2015-02-24,"Stock Seed"
"498","Gage11060","Erigeron strigosus","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2018-10-23,"2",2015-02-24,"Stock Seed"
"499","Gage11060","Bouteloua curtipendula","F1Seitz",NA,NA,4,NA,2,NA,5,NA,4,NA,3,NA,4,NA,4,NA,3,NA,1,NA,1,2018-10-23,"5",2015-02-24,"Stock Seed"
"500","Gage11060","Solidago missouriensis","F1Seitz",NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,1,2018-10-23,"5",2015-02-24,"Stock Seed"
"501","Gage11060","Erigeron annuus","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,1,1,2,2018-06-12,"1",2015-02-24,"Stock Seed"
"502","Gage11060","Erigeron strigosus","F2Seitz",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"2",2015-02-24,"Stock Seed"
"503","Gage11060","Solidago canadensis","SP1Seitz",4,NA,4,NA,2,NA,4,NA,2,NA,NA,NA,3,NA,3,NA,2,NA,2,NA,1,2018-06-12,"2",2015-02-24,"Stock Seed"
"504","Gage11060","Bare Ground","F2Seitz",NA,NA,1,NA,2,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,2018-10-23,NA,2015-02-24,"Stock Seed"
"505","Gage11060","Bromus tectorum","SP2Seitz",NA,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed"
"506","Gage11060","Litter","F1Seitz",5,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,6,NA,1,2018-10-23,NA,2015-02-24,"Stock Seed"
"507","Gage11060","Symphyotrichum novae-angliae","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed"
"508","Gage11060","Rudbeckia hirta","SP1Seitz",2,2,2,1,2,1,NA,NA,2,2,1,NA,1,1,1,NA,1,NA,1,1,1,2018-06-12,"4",2015-02-24,"Stock Seed"
"509","Gage11060","Chloris verticillata","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"0",2015-02-24,"Stock Seed"
"510","Gage11060","Bromus tectorum","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-12,"*",2015-02-24,"Stock Seed"
"511","Gage11060","Hordeum pusillum","SP2Seitz",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"1",2015-02-24,"Stock Seed"
"512","Gage11060","Rudbeckia hirta","SP2Seitz",1,1,2,1,1,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed"
"513","Gage11060","Ratibida columnifera","SP1Seitz",1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed"
"514","Gage11060","Poa pratensis","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"*",2015-02-24,"Stock Seed"
"515","Gage11060","Litter","F2Seitz",6,NA,5,NA,4,NA,5,NA,6,NA,4,NA,4,NA,5,NA,5,NA,4,NA,2,2018-10-23,NA,2015-02-24,"Stock Seed"
"516","Gage11060","Solidago canadensis","SP2Seitz",NA,NA,NA,NA,3,NA,NA,NA,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"2",2015-02-24,"Stock Seed"
"517","Gage11060","Rudbeckia hirta","F1Seitz",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"4",2015-02-24,"Stock Seed"
"518","Harlan11007A","Trifolium pratense","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"*",NA,NA
"519","Harlan11007A","Andropogon gerardii","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"5",NA,NA
"520","Harlan11007A","Ratibida columnifera","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA
"521","Harlan11007A","Descurainia pinnata","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",NA,NA
"522","Harlan11007A","Bouteloua curtipendula","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-09-27,"5",NA,NA
"523","Harlan11007A","Conyza canadensis","SP1Lutjeharms4.6",1,NA,2,NA,5,NA,2,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"0",NA,NA
"524","Harlan11007A","Conyza canadensis","SP2Lutjeharms4.6",1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"0",NA,NA
"525","Harlan11007A","Setaria sp.","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,NA,NA
"526","Harlan11007A","Setaria sp.","F2Lutjeharms4.6",1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,2018-09-27,NA,NA,NA
"527","Harlan11007A","Bromus inermis","SP2Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"528","Harlan11007A","Monarda citriodora","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA
"529","Harlan11007A","Verbascum thapsus","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA
"530","Harlan11007A","Monarda citriodora","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"*",NA,NA
"531","Harlan11007A","Bare Ground","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,NA,NA
"532","Harlan11007A","Rudbeckia hirta","SP2Lutjeharms4.6",2,NA,1,NA,1,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,2,2018-05-31,"4",NA,NA
"533","Harlan11007A","Rudbeckia hirta","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,6,NA,1,2018-09-27,"4",NA,NA
"534","Harlan11007A","Monarda fistulosa","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2018-05-31,"4",NA,NA
"535","Harlan11007A","Litter","F2Lutjeharms4.6",5,NA,5,NA,6,NA,5,NA,6,NA,5,NA,5,NA,6,NA,5,NA,6,NA,2,2018-09-27,NA,NA,NA
"536","Harlan11007A","Ratibida pinnata","SP1Lutjeharms4.6",3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,1,2018-05-31,"4",NA,NA
"537","Harlan11007A","Lepidium densiflorum","SP2Lutjeharms4.6",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,2,2018-05-31,"0",NA,NA
"538","Harlan11007A","Bare Ground","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,NA,NA
"539","Harlan11007A","Bare Ground","F1Lutjeharms4.6",1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,2018-09-27,NA,NA,NA
"540","Harlan11007A","Ratibida pinnata","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-09-27,"4",NA,NA
"541","Harlan11007A","Sorghastrum nutans","F1Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",NA,NA
"542","Harlan11007A","Oxalis stricta","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA
"543","Harlan11007A","Ulmus pumila","F1Lutjeharms4.6",NA,NA,1,NA,1,NA,5,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",NA,NA
"544","Harlan11007A","Schizachyrium scoparium","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA
"545","Harlan11007A","Setaria sp.","F1Lutjeharms4.6",1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-09-27,NA,NA,NA
"546","Harlan11007A","Ulmus pumila","SP2Lutjeharms4.6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"*",NA,NA
"547","Harlan11007A","Rudbeckia hirta","F2Lutjeharms4.6",2,NA,5,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2,2018-09-27,"4",NA,NA
"548","Harlan11007A","Litter","F1Lutjeharms4.6",5,NA,5,NA,6,NA,4,NA,5,NA,6,NA,5,NA,5,NA,5,NA,6,NA,1,2018-09-27,NA,NA,NA
"549","Harlan11007A","Bare Ground","F2Lutjeharms4.6",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-09-27,NA,NA,NA
"550","Harlan11007A","Monarda citriodora","SP2Lutjeharms4.6",NA,NA,NA,NA,1,NA,4,NA,NA,NA,1,NA,NA,NA,4,NA,2,NA,1,NA,2,2018-05-31,"*",NA,NA
"551","Harlan11007A","Panicum dichotomiflorum","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA
"552","Harlan11007A","Gaillardia aristata","F1Lutjeharms4.6",1,NA,2,NA,2,NA,NA,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",NA,NA
"553","Harlan11007A","Verbascum thapsus","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"*",NA,NA
"554","Harlan11007A","Verbascum thapsus","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"555","Harlan11007A","Sorghastrum nutans","SP1Lutjeharms4.6",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,2018-05-31,"5",NA,NA
"556","Harlan11007A","Litter","SP2Lutjeharms4.6",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-05-31,NA,NA,NA
"557","Harlan11007A","Pseudognaphalium obtusifolium","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,2018-09-27,"3",NA,NA
"558","Harlan11007A","Trifolium pratense","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"559","Harlan11007A","Schizachyrium scoparium","SP1Lutjeharms4.6",NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"4",NA,NA
"560","Harlan11007A","Schizachyrium scoparium","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"4",NA,NA
"561","Harlan11007A","Ratibida pinnata","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2018-05-31,"4",NA,NA
"562","Harlan11007A","Monarda citriodora","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"*",NA,NA
"563","Harlan11007A","Conyza canadensis","F2Lutjeharms4.6",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA
"564","Harlan11007A","Rudbeckia hirta","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-05-31,"4",NA,NA
"565","Harlan11007A","Schizachyrium scoparium","F2Lutjeharms4.6",NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,3,NA,1,NA,1,NA,5,NA,2,2018-09-27,"4",NA,NA
"566","Harlan11007A","Monarda fistulosa","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"4",NA,NA
"567","Harlan11007A","Litter","SP1Lutjeharms4.6",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,NA,NA
"568","Harlan11007A","Sorghastrum nutans","F2Lutjeharms4.6",2,NA,NA,NA,4,NA,4,NA,5,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2018-09-27,"5",NA,NA
"569","Harlan11007A","Lactuca serriola","SP2Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"570","Harlan11007A","Oxalis stricta","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-05-31,"0",NA,NA
"571","Harlan11007A","Ratibida pinnata","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,2018-09-27,"4",NA,NA
"572","Harlan11007A","Oxalis stricta","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-05-31,"0",NA,NA
"573","Harlan11008A","Trifolium pratense","SP2Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"574","Harlan11008A","Conyza canadensis","SP1Lutjeharms",3,NA,2,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-05-31,"0",NA,NA
"575","Harlan11008A","Litter","SP2Lutjeharms",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,5,NA,5,NA,6,NA,6,NA,2,2018-05-31,NA,NA,NA
"576","Harlan11008A","Conyza canadensis","SP2Lutjeharms",1,NA,2,NA,2,NA,6,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,2,2018-05-31,"0",NA,NA
"577","Harlan11008A","Kochia scoparia","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA
"578","Harlan11008A","Kochia scoparia","SP2Lutjeharms",6,NA,5,NA,5,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"579","Harlan11008A","Schizachyrium scoparium","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA
"580","Harlan11008A","Lactuca serriola","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,4,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA
"581","Harlan11008A","Chamaecrista fasciculata","SP1Lutjeharms",1,NA,NA,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,NA,1,NA,1,2018-05-31,"1",NA,NA
"582","Harlan11008A","Litter","SP1Lutjeharms",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,NA,NA
"583","Harlan11008A","Chenopodium album","SP2Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"584","Harlan11008A","Schizachyrium scoparium","SP1Lutjeharms",NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"4",NA,NA
"585","Harlan11008A","Bare Ground","SP1Lutjeharms",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,NA,NA
"586","Harlan11008A","Oenothera rhombipetala","SP1Lutjeharms",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"2",NA,NA
"587","Harlan11008A","Bare Ground","SP2Lutjeharms",1,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,1,NA,2,2018-05-31,NA,NA,NA
"588","Harlan11008A","Ratibida columnifera","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,2018-05-31,"4",NA,NA
"589","Harlan11008A","Cannabis sativa","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA
"590","Harlan11008A","Setaria sp.","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,2018-05-31,NA,NA,NA
"591","Harlan11008A","Taraxacum officinale","SP1Lutjeharms",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA
"592","Harlan11008A","Helianthus annuus","SP1Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,3,NA,1,2018-05-31,"0",NA,NA
"593","Harlan11008A","Sorghastrum nutans","SP1Lutjeharms",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"5",NA,NA
"594","Harlan11008A","Euphorbia maculata","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"0",NA,NA
"595","Harlan11012","Bare Ground","SP1Woollen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
"596","Harlan11012","Brickellia eupatorioides","F1Woollen",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info"
