"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Observer","Surrounding Landscape","Notes","Coefficient of Conservatism","Common Name","Region","Field acres","County","Planted Date","Planting method","# of species planted","Pure Live Seed lbs/acre","Previous cover","Seed Vendor","Established"
"55","Antelope11005","Lepidium densiflorum","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","0","prairie pepper-grass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"56","Antelope11005","Achillea millefolium","SP1Knievel",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","2","western yarrow","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"57","Antelope11005","Chenopodium album","SP2Knievel",NA,NA,1,NA,1,NA,2,NA,1,NA,1,NA,1,NA,2,NA,2,NA,1,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","*","lamb's-quarters","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"58","Antelope11005","Conyza canadensis","SP1Knievel",2,NA,2,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","0","horseweed","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"59","Antelope11005","Achillea millefolium","SP2Knievel",2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","2","western yarrow","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"60","Antelope11005","Eragrostis trichodes","SP1Knievel",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","5","sand lovegrass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"61","Antelope11005","Lespedeza capitata","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","5","round-head bush-clover","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"62","Antelope11005","Ratibida pinnata","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,1,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","4","gray-head prairie-coneflower","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"63","Antelope11005","Potentilla arguta","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","6","tall cinquefoil","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"64","Antelope11005","Ambrosia trifida","SP2Knievel",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","0","giant ragweed","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"65","Antelope11005","Oenothera biennis","SP2Knievel",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","1","eastern evening-primrose","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"66","Antelope11005","Rudbeckia hirta","SP2Knievel",NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","4","black-eyed Susan","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"67","Antelope11005","Cynanchum laeve","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","0","honey vine","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"68","Antelope11005","Ambrosia trifida","SP1Knievel",NA,NA,1,NA,2,NA,3,NA,1,NA,2,NA,2,NA,NA,NA,2,NA,1,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","0","giant ragweed","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"69","Antelope11005","Schizachyrium scoparium","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","4","little bluestem","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"70","Antelope11005","Sorghastrum nutans","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","5","Indian grass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"71","Antelope11005","Elymus canadensis","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","5","Canada wild-rye","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"72","Antelope11005","Oxalis stricta","SP1Knievel",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","0","yellow wood-sorrel","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"73","Antelope11005","Oxalis stricta","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","0","yellow wood-sorrel","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"74","Antelope11005","Schizachyrium scoparium","SP1Knievel",NA,NA,2,NA,2,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,2,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","4","little bluestem","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"75","Antelope11005","Litter","SP2Knievel",6,NA,6,NA,6,NA,6,NA,3,NA,6,NA,6,NA,3,NA,6,NA,6,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis",NA,NA,"NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"76","Antelope11005","Polygonum sp.","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis",NA,NA,"NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"77","Antelope11005","Securigera varia","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,1,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","*","crown-vetch","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"78","Antelope11005","Pascopyrum smithii","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","3","western wheatgrass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"79","Antelope11005","Oenothera rhombipetala","SP1Knievel",NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","2","fourpoint evening-primrose","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"80","Antelope11005","Bare Ground","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,2,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis",NA,NA,"NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"81","Antelope11005","Chenopodium album","SP1Knievel",NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","*","lamb's-quarters","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"82","Antelope11005","Bare Ground","SP2Knievel",NA,NA,NA,NA,NA,NA,1,NA,3,NA,1,NA,NA,NA,3,NA,1,NA,1,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis",NA,NA,"NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"83","Antelope11005","Chloris verticillata","SP2Knievel",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","0","tumble windmill grass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"84","Antelope11005","Rudbeckia hirta","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,3,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","4","black-eyed Susan","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"85","Antelope11005","Sorghastrum nutans","SP1Knievel",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","5","Indian grass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"86","Antelope11005","Carex brevior","SP1Knievel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-06-06,"RP","N-Irrigated corn, E-Irrigated corn, S- Cottonwood tree line, W- weedy fenceline then irrigated corn","DID NOT FALL SURVEY - Pretty good shape, some weed issues, Securigera varia, Ambrosia trifida, Conyza canadensis","4","short-beak sedge","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"87","Antelope11005","Conyza canadensis","SP2Knievel",1,NA,2,NA,2,NA,2,NA,2,NA,2,NA,1,NA,2,NA,NA,NA,2,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","0","horseweed","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"88","Antelope11005","Eragrostis trichodes","SP2Knievel",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Knievel","DID NOT FALL SURVEY - weedier than SP1Knievel, more Conyza canadensis","5","sand lovegrass","NE",4.6,"Antelope",2014-11-01,"Drill","44","1.784","Harvested corn stubble","Star Seed - Dealer - PF","Success"
"89","Antelope11025A","Chenopodium album","SP2Pellatz",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","*","lamb's-quarters","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"90","Antelope11025A","Litter","SP2Pellatz",2,NA,4,NA,3,NA,5,NA,4,NA,3,NA,2,NA,2,NA,2,NA,1,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL",NA,NA,"NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"91","Antelope11025A","Cannabis sativa","SP2Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","*","hemp","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"92","Antelope11025A","Ambrosia artemisiifolia","SP2Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,3,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","0","common ragweed","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"93","Antelope11025A","Oenothera laciniata","SP2Pellatz",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","1","cut-leaf evening-primrose","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"94","Antelope11025A","Convolvulus arvensis","SP2Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","*","field bindweed","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"95","Antelope11025A","Plantago patagonica","SP1Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,2018-06-06,"RP","N-irrigated corn, E-irrigated corn, S-Bromus inermis roadside, W-Bromus inermis fenceline then mown cemetary - North side (30-50' ) is obviousled used for turning equipment, soil is very disturbed","DID NOT FALL SURVEY - FAIL","1","woolly plantain","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"96","Antelope11025A","Physalis virginiana","SP2Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","6","Virginia ground-cherry","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"97","Antelope11025A","Conyza canadensis","SP2Pellatz",2,NA,2,NA,1,NA,3,NA,3,NA,4,NA,3,NA,2,NA,2,NA,3,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","0","horseweed","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"98","Antelope11025A","Schizachyrium scoparium","SP1Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,1,2018-06-06,"RP","N-irrigated corn, E-irrigated corn, S-Bromus inermis roadside, W-Bromus inermis fenceline then mown cemetary - North side (30-50' ) is obviousled used for turning equipment, soil is very disturbed","DID NOT FALL SURVEY - FAIL","4","little bluestem","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"99","Antelope11025A","Chamaecrista fasciculata","SP1Pellatz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-06,"RP","N-irrigated corn, E-irrigated corn, S-Bromus inermis roadside, W-Bromus inermis fenceline then mown cemetary - North side (30-50' ) is obviousled used for turning equipment, soil is very disturbed","DID NOT FALL SURVEY - FAIL","1","showy partridge-pea","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"100","Antelope11025A","Triodanis perfoliata","SP2Pellatz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","2","clasping-leaf Venus'-looking-glass","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"101","Antelope11025A","Bare Ground","SP2Pellatz",4,NA,3,NA,3,NA,2,NA,2,NA,3,NA,5,NA,5,NA,5,NA,6,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL",NA,NA,"NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
"102","Antelope11025A","Euphorbia dentata","SP2Pellatz",NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-06,"RP","Same as SP1Pellatz but south side had thick layer of mulch from tree line shredded next to cemetary","DID NOT FALL SURVEY - FAIL","0","eastern toothed spurge","NE",3.1,"Antelope",2015-05-31,"Drill","43","1.57","Harvested soybean stubble","Kaup Forage and Turf","Failure"
