"SequenceID","FieldID","Species","VisitID","Transect","VisitDate","CoEOfConsvm","PlantedDate","SeedVendor","Quadrant","CoverValue"
"308","Gage11018A","Echinacea pallida","F1Fossler",1,2018-10-23,"7",NA,NA,"Q1",1
"309","Gage11018A","Rudbeckia hirta","F2Fossler",2,2018-10-23,"4",NA,NA,"Q1",2
"312","Gage11018A","Monarda fistulosa","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q1",NA
"313","Gage11018A","Asclepias syriaca","F2Fossler",2,2018-10-23,"1",NA,NA,"Q1",NA
"314","Gage11018A","Solidago missouriensis","F2Fossler",2,2018-10-23,"5",NA,NA,"Q1",NA
"315","Gage11018A","Asclepias syriaca","F1Fossler",1,2018-10-23,"1",NA,NA,"Q1",NA
"317","Gage11018A","Rudbeckia hirta","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q1",4
"318","Gage11018A","Lepidium densiflorum","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q1",NA
"319","Gage11018A","Chamaecrista fasciculata","F1Fossler",1,2018-10-23,"1",NA,NA,"Q1",NA
"320","Gage11018A","Erigeron annuus","F2Fossler",2,2018-10-23,"1",NA,NA,"Q1",2
"321","Gage11018A","Lepidium densiflorum","SP1Fossler",1,2018-06-12,"0",NA,NA,"Q1",NA
"322","Gage11018A","Erigeron annuus","F1Fossler",1,2018-10-23,"1",NA,NA,"Q1",NA
"323","Gage11018A","Erigeron annuus","SP1Fossler",1,2018-06-12,"1",NA,NA,"Q1",NA
"325","Gage11018A","Oxalis stricta","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q1",NA
"327","Gage11018A","Solidago canadensis","SP2Fossler",2,2018-06-12,"2",NA,NA,"Q1",NA
"328","Gage11018A","Ratibida columnifera","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q1",1
"329","Gage11018A","Eupatorium altissimum","F1Fossler",1,2018-10-23,"3",NA,NA,"Q1",NA
"330","Gage11018A","Sporobolus compositus","SP1Fossler",1,2018-06-12,"3",NA,NA,"Q1",NA
"331","Gage11018A","Schizachyrium scoparium","F1Fossler",1,2018-10-23,"4",NA,NA,"Q1",NA
"332","Gage11018A","Symphyotrichum laeve","F1Fossler",1,2018-10-23,"5",NA,NA,"Q1",1
"334","Gage11018A","Rudbeckia hirta","F1Fossler",1,2018-10-23,"4",NA,NA,"Q1",NA
"337","Gage11018A","Galium aparine","SP2Fossler",2,2018-06-12,"0",NA,NA,"Q1",NA
"338","Gage11018A","Symphyotrichum laeve","SP1Fossler",1,2018-06-12,"5",NA,NA,"Q1",NA
"340","Gage11018A","Zizia aurea","F2Fossler",2,2018-10-23,"6",NA,NA,"Q1",NA
"341","Gage11018A","Sorghastrum nutans","SP1Fossler",1,2018-06-12,"5",NA,NA,"Q1",NA
"342","Gage11018A","Heliopsis helianthoides","F2Fossler",2,2018-10-23,"4",NA,NA,"Q1",NA
"343","Gage11018A","Triodanis perfoliata","SP2Fossler",2,2018-06-12,"2",NA,NA,"Q1",NA
"344","Gage11018A","Chloris verticillata","F2Fossler",2,2018-10-23,"0",NA,NA,"Q1",NA
"345","Gage11018A","Sporobolus compositus","SP2Fossler",2,2018-06-12,"3",NA,NA,"Q1",NA
"346","Gage11018A","Solidago canadensis","F1Fossler",1,2018-10-23,"2",NA,NA,"Q1",2
"347","Gage11018A","Monarda fistulosa","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q1",NA
"349","Gage11018A","Schizachyrium scoparium","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q1",1
"351","Gage11018A","Monarda fistulosa","F1Fossler",1,2018-10-23,"4",NA,NA,"Q1",NA
"352","Gage11018A","Silphium perfoliatum","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q1",NA
"354","Gage11018A","Monarda fistulosa","F2Fossler",2,2018-10-23,"4",NA,NA,"Q1",NA
"355","Gage11018A","Liatris pycnostachya","F2Fossler",2,2018-10-23,"7",NA,NA,"Q1",NA
"356","Gage11018A","Verbena stricta","F2Fossler",2,2018-10-23,"2",NA,NA,"Q1",NA
"358","Gage11018A","Symphyotrichum laeve","F2Fossler",2,2018-10-23,"5",NA,NA,"Q1",NA
"360","Gage11018A","Rudbeckia hirta","SP2Fossler",2,2018-06-12,"4",NA,NA,"Q1",2
"362","Gage11018A","Pseudognaphalium obtusifolium","F2Fossler",2,2018-10-23,"3",NA,NA,"Q1",NA
"363","Gage11018A","Schizachyrium scoparium","SP1Fossler",1,2018-06-12,"4",NA,NA,"Q1",1
"364","Gage11054","Cirsium altissimum","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"365","Gage11054","Solidago missouriensis","F2Riha",2,2018-10-23,"5",2015-01-24,"Stock Seed","Q1",NA
"366","Gage11054","Cirsium altissimum","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"367","Gage11054","Juniperus virginiana","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"368","Gage11054","Andropogon gerardii","SP1Riha",1,2018-06-12,"5",2015-01-24,"Stock Seed","Q1",1
"371","Gage11054","Monarda fistulosa","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",NA
"372","Gage11054","Solanum carolinense","F2Riha",2,2018-10-23,"2",2015-01-24,"Stock Seed","Q1",NA
"373","Gage11054","Monarda fistulosa","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",NA
"374","Gage11054","Asclepias syriaca","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"377","Gage11054","Chamaecrista fasciculata","F1Riha",1,2018-10-23,"1",2015-01-24,"Stock Seed","Q1",NA
"378","Gage11054","Schizachyrium scoparium","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",3
"380","Gage11054","Bouteloua curtipendula","F2Riha",2,2018-10-23,"5",2015-01-24,"Stock Seed","Q1",2
"381","Gage11054","Erigeron strigosus","F1Riha",1,2018-10-23,"2",2015-01-24,"Stock Seed","Q1",NA
"383","Gage11054","Symphyotrichum laeve","F1Riha",1,2018-10-23,"5",2015-01-24,"Stock Seed","Q1",2
"386","Gage11054","Eupatorium altissimum","F2Riha",2,2018-10-23,"3",2015-01-24,"Stock Seed","Q1",3
"387","Gage11054","Sporobolus compositus","SP1Riha",1,2018-06-12,"3",2015-01-24,"Stock Seed","Q1",NA
"388","Gage11054","Bouteloua curtipendula","F1Riha",1,2018-10-23,"5",2015-01-24,"Stock Seed","Q1",NA
"390","Gage11054","Ratibida columnifera","F2Riha",2,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",NA
"391","Gage11054","Chamaecrista fasciculata","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"393","Gage11054","Panicum virgatum","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",NA
"395","Gage11054","Cirsium altissimum","F2Riha",2,2018-10-23,"1",2015-01-24,"Stock Seed","Q1",NA
"396","Gage11054","Juniperus virginiana","SP2Riha",2,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"397","Gage11054","Cirsium altissimum","F1Riha",1,2018-10-23,"1",2015-01-24,"Stock Seed","Q1",NA
"398","Gage11054","Lepidium densiflorum","SP2Riha",2,2018-06-12,"0",2015-01-24,"Stock Seed","Q1",NA
"401","Gage11054","Schizachyrium scoparium","F2Riha",2,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",NA
"402","Gage11054","Eupatorium altissimum","F1Riha",1,2018-10-23,"3",2015-01-24,"Stock Seed","Q1",NA
"403","Gage11054","Monarda fistulosa","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",NA
"405","Gage11054","Conyza canadensis","SP2Riha",2,2018-06-12,"0",2015-01-24,"Stock Seed","Q1",NA
"406","Gage11054","Lepidium densiflorum","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q1",NA
"407","Gage11054","Schizachyrium scoparium","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",1
"409","Gage11054","Ratibida columnifera","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",NA
"410","Gage11054","Coreopsis tinctoria","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",1
"411","Gage11054","Chamaecrista fasciculata","SP1Riha",1,2018-06-12,"1",2015-01-24,"Stock Seed","Q1",NA
"413","Gage11054","Helianthus annuus","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q1",NA
"414","Gage11054","Ratibida columnifera","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",2
"419","Gage11054","Dalea candida","SP2Riha",2,2018-06-12,"6",2015-01-24,"Stock Seed","Q1",NA
"421","Gage11054","Juniperus virginiana","F2Riha",2,2018-10-23,"1",2015-01-24,"Stock Seed","Q1",NA
"422","Gage11054","Silphium perfoliatum","F1Riha",1,2018-10-23,"4",2015-01-24,"Stock Seed","Q1",NA
"424","Gage11054","Conyza canadensis","SP1Riha",1,2018-06-12,"0",2015-01-24,"Stock Seed","Q1",1
"426","Gage11054","Sporobolus compositus","SP2Riha",2,2018-06-12,"3",2015-01-24,"Stock Seed","Q1",NA
"430","Gage11054","Schizachyrium scoparium","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",1
"435","Gage11054","Rudbeckia hirta","SP2Riha",2,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",NA
"436","Gage11054","Rudbeckia hirta","SP1Riha",1,2018-06-12,"4",2015-01-24,"Stock Seed","Q1",1
"440","Gage11054","Verbena stricta","F1Riha",1,2018-10-23,"2",2015-01-24,"Stock Seed","Q1",NA
"442","Gage11054","Verbena stricta","F2Riha",2,2018-10-23,"2",2015-01-24,"Stock Seed","Q1",NA
"443","Gage11054","Zizia aurea","SP1Riha",1,2018-06-12,"6",2015-01-24,"Stock Seed","Q1",NA
"444","Gage11060","Chamaecrista fasciculata","F1Seitz",1,2018-10-23,"1",2015-02-24,"Stock Seed","Q1",NA
"446","Gage11060","Bouteloua curtipendula","F2Seitz",2,2018-10-23,"5",2015-02-24,"Stock Seed","Q1",4
"447","Gage11060","Asclepias sullivantii","SP1Seitz",1,2018-06-12,"7",2015-02-24,"Stock Seed","Q1",NA
"448","Gage11060","Lactuca ludoviciana","SP1Seitz",1,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",NA
"449","Gage11060","Symphyotrichum ericoides","SP2Seitz",2,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",NA
"451","Gage11060","Lepidium densiflorum","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"452","Gage11060","Conyza canadensis","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"454","Gage11060","Conyza canadensis","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"457","Gage11060","Lepidium densiflorum","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"459","Gage11060","Heliopsis helianthoides","F1Seitz",1,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",NA
"460","Gage11060","Schizachyrium scoparium","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",5
"461","Gage11060","Rudbeckia hirta","F2Seitz",2,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",NA
"462","Gage11060","Silphium perfoliatum","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"463","Gage11060","Lactuca ludoviciana","SP2Seitz",2,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",2
"464","Gage11060","Monarda fistulosa","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"466","Gage11060","Desmanthus illinoensis","SP2Seitz",2,2018-06-12,"5",2015-02-24,"Stock Seed","Q1",NA
"469","Gage11060","Schizachyrium scoparium","F1Seitz",1,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",4
"470","Gage11060","Solanum rostratum","SP2Seitz",2,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"471","Gage11060","Andropogon gerardii","SP2Seitz",2,2018-06-12,"5",2015-02-24,"Stock Seed","Q1",NA
"472","Gage11060","Solidago canadensis","F2Seitz",2,2018-10-23,"2",2015-02-24,"Stock Seed","Q1",1
"473","Gage11060","Solidago canadensis","F1Seitz",1,2018-10-23,"2",2015-02-24,"Stock Seed","Q1",3
"474","Gage11060","Silphium perfoliatum","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"475","Gage11060","Andropogon gerardii","SP1Seitz",1,2018-06-12,"5",2015-02-24,"Stock Seed","Q1",NA
"476","Gage11060","Ambrosia artemisiifolia","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"477","Gage11060","Sporobolus compositus","SP1Seitz",1,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",1
"478","Gage11060","Erigeron annuus","SP1Seitz",1,2018-06-12,"1",2015-02-24,"Stock Seed","Q1",NA
"479","Gage11060","Eragrostis spectabilis","F1Seitz",1,2018-10-23,"3",2015-02-24,"Stock Seed","Q1",1
"480","Gage11060","Asclepias tuberosa","SP2Seitz",2,2018-06-12,"6",2015-02-24,"Stock Seed","Q1",NA
"481","Gage11060","Chamaecrista fasciculata","SP1Seitz",1,2018-06-12,"1",2015-02-24,"Stock Seed","Q1",1
"483","Gage11060","Zizia aurea","F1Seitz",1,2018-10-23,"6",2015-02-24,"Stock Seed","Q1",NA
"485","Gage11060","Chamaecrista fasciculata","SP2Seitz",2,2018-06-12,"1",2015-02-24,"Stock Seed","Q1",1
"486","Gage11060","Oxalis stricta","SP1Seitz",1,2018-06-12,"0",2015-02-24,"Stock Seed","Q1",NA
"487","Gage11060","Helianthus grosseserratus","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"488","Gage11060","Schizachyrium scoparium","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"489","Gage11060","Pseudognaphalium obtusifolium","F2Seitz",2,2018-10-23,"3",2015-02-24,"Stock Seed","Q1",1
"490","Gage11060","Solidago missouriensis","F2Seitz",2,2018-10-23,"5",2015-02-24,"Stock Seed","Q1",NA
"491","Gage11060","Ratibida columnifera","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"492","Gage11060","Symphyotrichum novae-angliae","F2Seitz",2,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",NA
"493","Gage11060","Silphium perfoliatum","F2Seitz",2,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",NA
"494","Gage11060","Eupatorium altissimum","SP1Seitz",1,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",NA
"495","Gage11060","Schizachyrium scoparium","F2Seitz",2,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",2
"496","Gage11060","Sporobolus compositus","SP2Seitz",2,2018-06-12,"3",2015-02-24,"Stock Seed","Q1",NA
"497","Gage11060","Zizia aurea","F2Seitz",2,2018-10-23,"6",2015-02-24,"Stock Seed","Q1",NA
"498","Gage11060","Erigeron strigosus","F1Seitz",1,2018-10-23,"2",2015-02-24,"Stock Seed","Q1",NA
"499","Gage11060","Bouteloua curtipendula","F1Seitz",1,2018-10-23,"5",2015-02-24,"Stock Seed","Q1",NA
"500","Gage11060","Solidago missouriensis","F1Seitz",1,2018-10-23,"5",2015-02-24,"Stock Seed","Q1",NA
"501","Gage11060","Erigeron annuus","SP2Seitz",2,2018-06-12,"1",2015-02-24,"Stock Seed","Q1",NA
"502","Gage11060","Erigeron strigosus","F2Seitz",2,2018-10-23,"2",2015-02-24,"Stock Seed","Q1",NA
"503","Gage11060","Solidago canadensis","SP1Seitz",1,2018-06-12,"2",2015-02-24,"Stock Seed","Q1",4
"507","Gage11060","Symphyotrichum novae-angliae","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",NA
"508","Gage11060","Rudbeckia hirta","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",2
"509","Gage11060","Chloris verticillata","F2Seitz",2,2018-10-23,"0",2015-02-24,"Stock Seed","Q1",NA
"511","Gage11060","Hordeum pusillum","SP2Seitz",2,2018-06-12,"1",2015-02-24,"Stock Seed","Q1",1
"512","Gage11060","Rudbeckia hirta","SP2Seitz",2,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",1
"513","Gage11060","Ratibida columnifera","SP1Seitz",1,2018-06-12,"4",2015-02-24,"Stock Seed","Q1",1
"516","Gage11060","Solidago canadensis","SP2Seitz",2,2018-06-12,"2",2015-02-24,"Stock Seed","Q1",NA
"517","Gage11060","Rudbeckia hirta","F1Seitz",1,2018-10-23,"4",2015-02-24,"Stock Seed","Q1",NA
"519","Harlan11007A","Andropogon gerardii","SP2Lutjeharms4.6",2,2018-05-31,"5",NA,NA,"Q1",NA
"520","Harlan11007A","Ratibida columnifera","SP2Lutjeharms4.6",2,2018-05-31,"4",NA,NA,"Q1",NA
"521","Harlan11007A","Descurainia pinnata","SP2Lutjeharms4.6",2,2018-05-31,"0",NA,NA,"Q1",NA
"522","Harlan11007A","Bouteloua curtipendula","F1Lutjeharms4.6",1,2018-09-27,"5",NA,NA,"Q1",NA
"523","Harlan11007A","Conyza canadensis","SP1Lutjeharms4.6",1,2018-05-31,"0",NA,NA,"Q1",1
"524","Harlan11007A","Conyza canadensis","SP2Lutjeharms4.6",2,2018-05-31,"0",NA,NA,"Q1",1
"532","Harlan11007A","Rudbeckia hirta","SP2Lutjeharms4.6",2,2018-05-31,"4",NA,NA,"Q1",2
"533","Harlan11007A","Rudbeckia hirta","F1Lutjeharms4.6",1,2018-09-27,"4",NA,NA,"Q1",NA
"534","Harlan11007A","Monarda fistulosa","SP2Lutjeharms4.6",2,2018-05-31,"4",NA,NA,"Q1",NA
"536","Harlan11007A","Ratibida pinnata","SP1Lutjeharms4.6",1,2018-05-31,"4",NA,NA,"Q1",3
"537","Harlan11007A","Lepidium densiflorum","SP2Lutjeharms4.6",2,2018-05-31,"0",NA,NA,"Q1",1
"540","Harlan11007A","Ratibida pinnata","F1Lutjeharms4.6",1,2018-09-27,"4",NA,NA,"Q1",NA
"541","Harlan11007A","Sorghastrum nutans","F1Lutjeharms4.6",1,2018-09-27,"5",NA,NA,"Q1",NA
"542","Harlan11007A","Oxalis stricta","F2Lutjeharms4.6",2,2018-09-27,"0",NA,NA,"Q1",NA
"544","Harlan11007A","Schizachyrium scoparium","SP2Lutjeharms4.6",2,2018-05-31,"4",NA,NA,"Q1",NA
"547","Harlan11007A","Rudbeckia hirta","F2Lutjeharms4.6",2,2018-09-27,"4",NA,NA,"Q1",2
"551","Harlan11007A","Panicum dichotomiflorum","F2Lutjeharms4.6",2,2018-09-27,"0",NA,NA,"Q1",NA
"555","Harlan11007A","Sorghastrum nutans","SP1Lutjeharms4.6",1,2018-05-31,"5",NA,NA,"Q1",NA
"557","Harlan11007A","Pseudognaphalium obtusifolium","F1Lutjeharms4.6",1,2018-09-27,"3",NA,NA,"Q1",NA
"559","Harlan11007A","Schizachyrium scoparium","SP1Lutjeharms4.6",1,2018-05-31,"4",NA,NA,"Q1",NA
"560","Harlan11007A","Schizachyrium scoparium","F1Lutjeharms4.6",1,2018-09-27,"4",NA,NA,"Q1",NA
"561","Harlan11007A","Ratibida pinnata","SP2Lutjeharms4.6",2,2018-05-31,"4",NA,NA,"Q1",NA
"563","Harlan11007A","Conyza canadensis","F2Lutjeharms4.6",2,2018-09-27,"0",NA,NA,"Q1",NA
"564","Harlan11007A","Rudbeckia hirta","SP1Lutjeharms4.6",1,2018-05-31,"4",NA,NA,"Q1",NA
"565","Harlan11007A","Schizachyrium scoparium","F2Lutjeharms4.6",2,2018-09-27,"4",NA,NA,"Q1",NA
"566","Harlan11007A","Monarda fistulosa","F2Lutjeharms4.6",2,2018-09-27,"4",NA,NA,"Q1",NA
"568","Harlan11007A","Sorghastrum nutans","F2Lutjeharms4.6",2,2018-09-27,"5",NA,NA,"Q1",2
"570","Harlan11007A","Oxalis stricta","SP1Lutjeharms4.6",1,2018-05-31,"0",NA,NA,"Q1",NA
"571","Harlan11007A","Ratibida pinnata","F2Lutjeharms4.6",2,2018-09-27,"4",NA,NA,"Q1",NA
"572","Harlan11007A","Oxalis stricta","SP2Lutjeharms4.6",2,2018-05-31,"0",NA,NA,"Q1",NA
"574","Harlan11008A","Conyza canadensis","SP1Lutjeharms",1,2018-05-31,"0",NA,NA,"Q1",3
"576","Harlan11008A","Conyza canadensis","SP2Lutjeharms",2,2018-05-31,"0",NA,NA,"Q1",1
"579","Harlan11008A","Schizachyrium scoparium","SP2Lutjeharms",2,2018-05-31,"4",NA,NA,"Q1",NA
"581","Harlan11008A","Chamaecrista fasciculata","SP1Lutjeharms",1,2018-05-31,"1",NA,NA,"Q1",1
"584","Harlan11008A","Schizachyrium scoparium","SP1Lutjeharms",1,2018-05-31,"4",NA,NA,"Q1",NA
"586","Harlan11008A","Oenothera rhombipetala","SP1Lutjeharms",1,2018-05-31,"2",NA,NA,"Q1",NA
"588","Harlan11008A","Ratibida columnifera","SP1Lutjeharms",1,2018-05-31,"4",NA,NA,"Q1",NA
"592","Harlan11008A","Helianthus annuus","SP1Lutjeharms",1,2018-05-31,"0",NA,NA,"Q1",NA
"593","Harlan11008A","Sorghastrum nutans","SP1Lutjeharms",1,2018-05-31,"5",NA,NA,"Q1",1
"594","Harlan11008A","Euphorbia maculata","SP2Lutjeharms",2,2018-05-31,"0",NA,NA,"Q1",NA
"596","Harlan11012","Brickellia eupatorioides","F1Woollen",1,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"597","Harlan11012","Dalea candida","F2Woollen",2,2018-09-28,"6",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"598","Harlan11012","Galium aparine","SP1Woollen",1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"599","Harlan11012","Ambrosia trifida","SP2Woollen",2,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",1
"600","Harlan11012","Elymus virginicus","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"601","Harlan11012","Helianthus grosseserratus","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"602","Harlan11012","Silphium perfoliatum","SP1Woollen",1,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"603","Harlan11012","Helianthus maximiliani","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"604","Harlan11012","Helianthus pauciflorus","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"605","Harlan11012","Astragalus canadensis","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"606","Harlan11012","Ambrosia trifida","SP1Woollen",1,2018-05-31,"0",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",2
"607","Harlan11012","Schizachyrium scoparium","F2Woollen",2,2018-09-28,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",2
"608","Harlan11012","Achillea millefolium","SP2Woollen",2,2018-05-31,"2",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"609","Harlan11012","Elymus canadensis","SP1Woollen",1,2018-05-31,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",3
"610","Harlan11012","Solidago rigida","F1Woollen",1,2018-09-28,"3",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"611","Harlan11012","Elymus canadensis","F2Woollen",2,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",3
"612","Harlan11012","Silphium perfoliatum","SP2Woollen",2,2018-05-31,"4",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
"613","Harlan11012","Sorghastrum nutans","F1Woollen",1,2018-09-28,"5",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",5
"614","Harlan11012","Cirsium altissimum","F2Woollen",2,2018-09-28,"1",2015-05-04,"Prairie Plains Resource Institute 12 bulk lbs of PPRI mix, purity 23-30%, no seed sheet info","Q1",NA
