"","Field ID","Species","Visit ID","Q1","Q1FC","Q2","Q2FC","Q3","Q3FC","Q4","Q4FC","Q5","Q5FC","Q6","Q6FC","Q7","Q7FC","Q8","Q8FC","Q9","Q9FC","Q10","Q10FC","Transect","Date","Coefficient of Conservatism","Planted Date","Seed Vendor","Established"
"458","Gage11060","Litter","SP2Seitz",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,3,NA,5,NA,4,NA,5,NA,2,2018-06-12,NA,2015-02-24,"Stock Seed","Success"
"459","Gage11060","Heliopsis helianthoides","F1Seitz",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"460","Gage11060","Schizachyrium scoparium","SP2Seitz",5,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"461","Gage11060","Rudbeckia hirta","F2Seitz",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"462","Gage11060","Silphium perfoliatum","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"463","Gage11060","Lactuca ludoviciana","SP2Seitz",2,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-12,"3",2015-02-24,"Stock Seed","Success"
"464","Gage11060","Monarda fistulosa","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"465","Gage11060","Monarda citriodora","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"466","Gage11060","Desmanthus illinoensis","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2018-06-12,"5",2015-02-24,"Stock Seed","Success"
"467","Gage11060","Taraxacum officinale","F1Seitz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"*",2015-02-24,"Stock Seed","Success"
"468","Gage11060","Setaria viridis","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"469","Gage11060","Schizachyrium scoparium","F1Seitz",4,NA,2,NA,1,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"470","Gage11060","Solanum rostratum","SP2Seitz",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"0",2015-02-24,"Stock Seed","Success"
"471","Gage11060","Andropogon gerardii","SP2Seitz",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2018-06-12,"5",2015-02-24,"Stock Seed","Success"
"472","Gage11060","Solidago canadensis","F2Seitz",1,NA,3,NA,1,NA,3,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,2,2018-10-23,"2",2015-02-24,"Stock Seed","Success"
"473","Gage11060","Solidago canadensis","F1Seitz",3,NA,1,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,NA,1,2018-10-23,"2",2015-02-24,"Stock Seed","Success"
"474","Gage11060","Silphium perfoliatum","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"475","Gage11060","Andropogon gerardii","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"5",2015-02-24,"Stock Seed","Success"
"476","Gage11060","Ambrosia artemisiifolia","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-06-12,"0",2015-02-24,"Stock Seed","Success"
"477","Gage11060","Sporobolus compositus","SP1Seitz",1,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,1,NA,NA,NA,NA,NA,3,NA,1,2018-06-12,"3",2015-02-24,"Stock Seed","Success"
"478","Gage11060","Erigeron annuus","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,2,2,2,NA,NA,NA,NA,1,2018-06-12,"1",2015-02-24,"Stock Seed","Success"
"479","Gage11060","Eragrostis spectabilis","F1Seitz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"3",2015-02-24,"Stock Seed","Success"
"480","Gage11060","Asclepias tuberosa","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,2,2018-06-12,"6",2015-02-24,"Stock Seed","Success"
"481","Gage11060","Chamaecrista fasciculata","SP1Seitz",1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,2,NA,1,2018-06-12,"1",2015-02-24,"Stock Seed","Success"
"482","Gage11060","Echinacea purpurea","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-10-23,"*",2015-02-24,"Stock Seed","Success"
"483","Gage11060","Zizia aurea","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-10-23,"6",2015-02-24,"Stock Seed","Success"
"484","Gage11060","Taraxacum officinale","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"485","Gage11060","Chamaecrista fasciculata","SP2Seitz",1,NA,1,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"1",2015-02-24,"Stock Seed","Success"
"486","Gage11060","Oxalis stricta","SP1Seitz",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"0",2015-02-24,"Stock Seed","Success"
"487","Gage11060","Helianthus grosseserratus","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"488","Gage11060","Schizachyrium scoparium","SP1Seitz",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,2,NA,2,NA,3,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"489","Gage11060","Pseudognaphalium obtusifolium","F2Seitz",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"3",2015-02-24,"Stock Seed","Success"
"490","Gage11060","Solidago missouriensis","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"5",2015-02-24,"Stock Seed","Success"
"491","Gage11060","Ratibida columnifera","SP2Seitz",NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,2,1,2,1,1,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"492","Gage11060","Symphyotrichum novae-angliae","F2Seitz",NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"493","Gage11060","Silphium perfoliatum","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"494","Gage11060","Eupatorium altissimum","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"3",2015-02-24,"Stock Seed","Success"
"495","Gage11060","Schizachyrium scoparium","F2Seitz",2,NA,NA,NA,3,NA,3,NA,1,NA,4,NA,2,NA,4,NA,4,NA,3,NA,2,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"496","Gage11060","Sporobolus compositus","SP2Seitz",NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,3,NA,1,NA,2,2018-06-12,"3",2015-02-24,"Stock Seed","Success"
"497","Gage11060","Zizia aurea","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,2,2018-10-23,"6",2015-02-24,"Stock Seed","Success"
"498","Gage11060","Erigeron strigosus","F1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,1,2018-10-23,"2",2015-02-24,"Stock Seed","Success"
"499","Gage11060","Bouteloua curtipendula","F1Seitz",NA,NA,4,NA,2,NA,5,NA,4,NA,3,NA,4,NA,4,NA,3,NA,1,NA,1,2018-10-23,"5",2015-02-24,"Stock Seed","Success"
"500","Gage11060","Solidago missouriensis","F1Seitz",NA,NA,NA,NA,NA,NA,1,NA,2,NA,2,NA,1,NA,2,NA,1,NA,NA,NA,1,2018-10-23,"5",2015-02-24,"Stock Seed","Success"
"501","Gage11060","Erigeron annuus","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,NA,NA,1,1,2,2018-06-12,"1",2015-02-24,"Stock Seed","Success"
"502","Gage11060","Erigeron strigosus","F2Seitz",NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"2",2015-02-24,"Stock Seed","Success"
"503","Gage11060","Solidago canadensis","SP1Seitz",4,NA,4,NA,2,NA,4,NA,2,NA,NA,NA,3,NA,3,NA,2,NA,2,NA,1,2018-06-12,"2",2015-02-24,"Stock Seed","Success"
"504","Gage11060","Bare Ground","F2Seitz",NA,NA,1,NA,2,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,2018-10-23,NA,2015-02-24,"Stock Seed","Success"
"505","Gage11060","Bromus tectorum","SP2Seitz",NA,NA,NA,NA,2,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"506","Gage11060","Litter","F1Seitz",5,NA,6,NA,6,NA,5,NA,5,NA,5,NA,5,NA,5,NA,5,NA,6,NA,1,2018-10-23,NA,2015-02-24,"Stock Seed","Success"
"507","Gage11060","Symphyotrichum novae-angliae","SP2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"508","Gage11060","Rudbeckia hirta","SP1Seitz",2,2,2,1,2,1,NA,NA,2,2,1,NA,1,1,1,NA,1,NA,1,1,1,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"509","Gage11060","Chloris verticillata","F2Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-10-23,"0",2015-02-24,"Stock Seed","Success"
"510","Gage11060","Bromus tectorum","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"511","Gage11060","Hordeum pusillum","SP2Seitz",1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"1",2015-02-24,"Stock Seed","Success"
"512","Gage11060","Rudbeckia hirta","SP2Seitz",1,1,2,1,1,NA,3,NA,4,NA,3,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"513","Gage11060","Ratibida columnifera","SP1Seitz",1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-06-12,"4",2015-02-24,"Stock Seed","Success"
"514","Gage11060","Poa pratensis","SP1Seitz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-06-12,"*",2015-02-24,"Stock Seed","Success"
"515","Gage11060","Litter","F2Seitz",6,NA,5,NA,4,NA,5,NA,6,NA,4,NA,4,NA,5,NA,5,NA,4,NA,2,2018-10-23,NA,2015-02-24,"Stock Seed","Success"
"516","Gage11060","Solidago canadensis","SP2Seitz",NA,NA,NA,NA,3,NA,NA,NA,3,NA,5,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-06-12,"2",2015-02-24,"Stock Seed","Success"
"517","Gage11060","Rudbeckia hirta","F1Seitz",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-10-23,"4",2015-02-24,"Stock Seed","Success"
"518","Harlan11007A","Trifolium pratense","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"*",NA,NA,NA
"519","Harlan11007A","Andropogon gerardii","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"5",NA,NA,NA
"520","Harlan11007A","Ratibida columnifera","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA,NA
"521","Harlan11007A","Descurainia pinnata","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"0",NA,NA,NA
"522","Harlan11007A","Bouteloua curtipendula","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-09-27,"5",NA,NA,NA
"523","Harlan11007A","Conyza canadensis","SP1Lutjeharms4.6",1,NA,2,NA,5,NA,2,NA,1,2,NA,NA,3,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"0",NA,NA,NA
"524","Harlan11007A","Conyza canadensis","SP2Lutjeharms4.6",1,NA,1,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"0",NA,NA,NA
"525","Harlan11007A","Setaria sp.","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,NA,NA,NA
"526","Harlan11007A","Setaria sp.","F2Lutjeharms4.6",1,NA,1,NA,1,NA,1,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,1,NA,2,2018-09-27,NA,NA,NA,NA
"527","Harlan11007A","Bromus inermis","SP2Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"528","Harlan11007A","Monarda citriodora","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA,NA
"529","Harlan11007A","Verbascum thapsus","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA,NA
"530","Harlan11007A","Monarda citriodora","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"*",NA,NA,NA
"531","Harlan11007A","Bare Ground","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,NA,NA,NA,NA
"532","Harlan11007A","Rudbeckia hirta","SP2Lutjeharms4.6",2,NA,1,NA,1,NA,1,NA,NA,NA,2,NA,2,NA,1,NA,1,NA,NA,NA,2,2018-05-31,"4",NA,NA,NA
"533","Harlan11007A","Rudbeckia hirta","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,1,NA,NA,NA,6,NA,1,2018-09-27,"4",NA,NA,NA
"534","Harlan11007A","Monarda fistulosa","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,2018-05-31,"4",NA,NA,NA
"535","Harlan11007A","Litter","F2Lutjeharms4.6",5,NA,5,NA,6,NA,5,NA,6,NA,5,NA,5,NA,6,NA,5,NA,6,NA,2,2018-09-27,NA,NA,NA,NA
"536","Harlan11007A","Ratibida pinnata","SP1Lutjeharms4.6",3,NA,NA,NA,NA,NA,2,NA,3,NA,NA,NA,3,NA,1,NA,NA,NA,2,NA,1,2018-05-31,"4",NA,NA,NA
"537","Harlan11007A","Lepidium densiflorum","SP2Lutjeharms4.6",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,2,2018-05-31,"0",NA,NA,NA
"538","Harlan11007A","Bare Ground","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,NA,NA,NA,NA
"539","Harlan11007A","Bare Ground","F1Lutjeharms4.6",1,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,1,2018-09-27,NA,NA,NA,NA
"540","Harlan11007A","Ratibida pinnata","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-09-27,"4",NA,NA,NA
"541","Harlan11007A","Sorghastrum nutans","F1Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"5",NA,NA,NA
"542","Harlan11007A","Oxalis stricta","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA,NA
"543","Harlan11007A","Ulmus pumila","F1Lutjeharms4.6",NA,NA,1,NA,1,NA,5,NA,2,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",NA,NA,NA
"544","Harlan11007A","Schizachyrium scoparium","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA,NA
"545","Harlan11007A","Setaria sp.","F1Lutjeharms4.6",1,NA,1,NA,1,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,1,NA,NA,NA,1,2018-09-27,NA,NA,NA,NA
"546","Harlan11007A","Ulmus pumila","SP2Lutjeharms4.6",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"547","Harlan11007A","Rudbeckia hirta","F2Lutjeharms4.6",2,NA,5,NA,2,NA,2,NA,1,NA,1,NA,2,NA,2,NA,2,NA,1,NA,2,2018-09-27,"4",NA,NA,NA
"548","Harlan11007A","Litter","F1Lutjeharms4.6",5,NA,5,NA,6,NA,4,NA,5,NA,6,NA,5,NA,5,NA,5,NA,6,NA,1,2018-09-27,NA,NA,NA,NA
"549","Harlan11007A","Bare Ground","F2Lutjeharms4.6",1,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,2,2018-09-27,NA,NA,NA,NA
"550","Harlan11007A","Monarda citriodora","SP2Lutjeharms4.6",NA,NA,NA,NA,1,NA,4,NA,NA,NA,1,NA,NA,NA,4,NA,2,NA,1,NA,2,2018-05-31,"*",NA,NA,NA
"551","Harlan11007A","Panicum dichotomiflorum","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA,NA
"552","Harlan11007A","Gaillardia aristata","F1Lutjeharms4.6",1,NA,2,NA,2,NA,NA,NA,3,NA,2,NA,1,NA,NA,NA,NA,NA,NA,NA,1,2018-09-27,"*",NA,NA,NA
"553","Harlan11007A","Verbascum thapsus","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"*",NA,NA,NA
"554","Harlan11007A","Verbascum thapsus","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"555","Harlan11007A","Sorghastrum nutans","SP1Lutjeharms4.6",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,NA,NA,NA,1,2018-05-31,"5",NA,NA,NA
"556","Harlan11007A","Litter","SP2Lutjeharms4.6",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,2,2018-05-31,NA,NA,NA,NA
"557","Harlan11007A","Pseudognaphalium obtusifolium","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,1,2018-09-27,"3",NA,NA,NA
"558","Harlan11007A","Trifolium pratense","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"559","Harlan11007A","Schizachyrium scoparium","SP1Lutjeharms4.6",NA,NA,1,NA,NA,NA,2,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2018-05-31,"4",NA,NA,NA
"560","Harlan11007A","Schizachyrium scoparium","F1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-09-27,"4",NA,NA,NA
"561","Harlan11007A","Ratibida pinnata","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2018-05-31,"4",NA,NA,NA
"562","Harlan11007A","Monarda citriodora","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"*",NA,NA,NA
"563","Harlan11007A","Conyza canadensis","F2Lutjeharms4.6",NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-09-27,"0",NA,NA,NA
"564","Harlan11007A","Rudbeckia hirta","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,2018-05-31,"4",NA,NA,NA
"565","Harlan11007A","Schizachyrium scoparium","F2Lutjeharms4.6",NA,NA,1,NA,NA,NA,1,NA,NA,NA,1,NA,3,NA,1,NA,1,NA,5,NA,2,2018-09-27,"4",NA,NA,NA
"566","Harlan11007A","Monarda fistulosa","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-09-27,"4",NA,NA,NA
"567","Harlan11007A","Litter","SP1Lutjeharms4.6",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,1,2018-05-31,NA,NA,NA,NA
"568","Harlan11007A","Sorghastrum nutans","F2Lutjeharms4.6",2,NA,NA,NA,4,NA,4,NA,5,NA,3,NA,NA,NA,4,NA,NA,NA,NA,NA,2,2018-09-27,"5",NA,NA,NA
"569","Harlan11007A","Lactuca serriola","SP2Lutjeharms4.6",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"570","Harlan11007A","Oxalis stricta","SP1Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2018-05-31,"0",NA,NA,NA
"571","Harlan11007A","Ratibida pinnata","F2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,2,2018-09-27,"4",NA,NA,NA
"572","Harlan11007A","Oxalis stricta","SP2Lutjeharms4.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2018-05-31,"0",NA,NA,NA
"573","Harlan11008A","Trifolium pratense","SP2Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"574","Harlan11008A","Conyza canadensis","SP1Lutjeharms",3,NA,2,NA,5,NA,5,NA,2,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,1,2018-05-31,"0",NA,NA,NA
"575","Harlan11008A","Litter","SP2Lutjeharms",6,NA,6,NA,6,NA,6,NA,6,NA,6,NA,5,NA,5,NA,6,NA,6,NA,2,2018-05-31,NA,NA,NA,NA
"576","Harlan11008A","Conyza canadensis","SP2Lutjeharms",1,NA,2,NA,2,NA,6,NA,NA,NA,NA,NA,5,NA,5,NA,5,NA,5,NA,2,2018-05-31,"0",NA,NA,NA
"577","Harlan11008A","Kochia scoparia","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA,NA
"578","Harlan11008A","Kochia scoparia","SP2Lutjeharms",6,NA,5,NA,5,NA,NA,NA,5,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2018-05-31,"*",NA,NA,NA
"579","Harlan11008A","Schizachyrium scoparium","SP2Lutjeharms",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2018-05-31,"4",NA,NA,NA
"580","Harlan11008A","Lactuca serriola","SP1Lutjeharms",NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,NA,1,NA,4,NA,NA,NA,NA,NA,1,2018-05-31,"*",NA,NA,NA
